iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,f1_trg,f1_tst,train_time,pred_time
0,0.14826760263,0.148325378041,0.112567250655,0.111564775988,0.202355858648,0.200734637149,0.022238,0.0991960000215
10,0.149490629956,0.149553185713,0.112567250655,0.111564775988,0.202355858648,0.200734637149,0.305335,0.0912499999999
20,0.150378830702,0.150448696025,0.112567250655,0.111564775988,0.202355858648,0.200734637149,0.517181000001,0.0994420000402
30,0.150142963217,0.15020382422,0.112567250655,0.111564775988,0.202355858648,0.200734637149,0.746246000001,0.0953740001755
40,0.145647981506,0.14569837814,0.112567250655,0.111564775988,0.202355858648,0.200734637149,1.037599,0.0943760000596
50,0.145572235601,0.145623109115,0.112567250655,0.111564775988,0.202355858648,0.200734637149,1.256304,0.0965259999307
60,0.137121861404,0.137153198695,0.112567250655,0.111564775988,0.202355858648,0.200734637149,1.501076,0.0910840000261
70,0.137062759387,0.137094565422,0.112567250655,0.111564775988,0.202355858648,0.200734637149,1.736422,0.108144000042
80,0.138451139288,0.13848589593,0.112567250655,0.111564775988,0.202355858648,0.200734637149,2.152803,0.13447600001
90,0.137398069195,0.137429701314,0.112567250655,0.111564775988,0.202355858648,0.200734637149,2.637869,0.150836999945
100,0.13738617411,0.137418558679,0.112567250655,0.111564775988,0.202355858648,0.200734637149,3.099649,0.122969000061
110,0.137205141597,0.137238304733,0.112567250655,0.111564775988,0.202355858648,0.200734637149,3.404202,0.142529999928
120,0.143036296454,0.143082291497,0.112567250655,0.111564775988,0.202355858648,0.200734637149,3.710766,0.0956510000115
130,0.143024436644,0.143068307371,0.112567250655,0.111564775988,0.202355858648,0.200734637149,3.927639,0.148817999984
140,0.143011596665,0.143054419846,0.112567250655,0.111564775988,0.202355858648,0.200734637149,4.154816,0.0975620000386
150,0.143001978691,0.143045746818,0.112567250655,0.111564775988,0.202355858648,0.200734637149,4.386283,0.0941290000583
160,0.143053238225,0.143097788035,0.112567250655,0.111564775988,0.202355858648,0.200734637149,4.605359,0.0947750000123
170,0.143065763832,0.143110890624,0.112567250655,0.111564775988,0.202355858648,0.200734637149,4.819154,0.139320999954
180,0.143087785385,0.143132985313,0.112567250655,0.111564775988,0.202355858648,0.200734637149,5.12404,0.138515000016
190,0.143092747823,0.143138822642,0.112567250655,0.111564775988,0.202355858648,0.200734637149,5.395777,0.113140000063
200,0.142918325543,0.142963962644,0.112567250655,0.111564775988,0.202355858648,0.200734637149,5.628556,0.105178999948
210,0.14300647843,0.143053566309,0.112567250655,0.111564775988,0.202355858648,0.200734637149,5.873913,0.104103000016
220,0.143112808358,0.143160158641,0.112567250655,0.111564775988,0.202355858648,0.200734637149,6.094448,0.0993139999514
230,0.148318810677,0.148397500002,0.112567250655,0.111564775988,0.202355858648,0.200734637149,6.317117,0.0922389999605
240,0.1492970868,0.149364646146,0.112567250655,0.111564775988,0.202355858648,0.200734637149,6.555424,0.0930450000678
250,0.149291919651,0.149360428173,0.112567250655,0.111564775988,0.202355858648,0.200734637149,6.769508,0.0952150000794
260,0.149742850786,0.149797477666,0.112567250655,0.111564775988,0.202355858648,0.200734637149,7.013461,0.0917710000722
270,0.147630822935,0.147676882749,0.112567250655,0.111564775988,0.202355858648,0.200734637149,7.235025,0.0970680001237
280,0.147440008516,0.147479941776,0.112567250655,0.111564775988,0.202355858648,0.200734637149,7.484211,0.0932610000636
