iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,f1_trg,f1_tst,train_time,pred_time
0,0.104217273762,0.104163390422,0.887432749345,0.888435224012,0.0,0.0,0.090271,0.217499
10,0.107136134934,0.10709244999,0.887432749345,0.888435224012,0.0,0.0,0.389492,0.18685
20,0.108941648884,0.108899361659,0.887432749345,0.888435224012,0.0,0.0,0.653339,0.157585
30,0.108930784307,0.108888513981,0.887432749345,0.888435224012,0.0,0.0,0.935048,0.157282
40,0.108922190136,0.108877261287,0.887432749345,0.888435224012,0.0,0.0,1.215345,0.139038
50,0.108921845928,0.108876875527,0.887432749345,0.888435224012,0.0,0.0,1.494437,0.147213
60,0.108896594296,0.108852192092,0.887432749345,0.888435224012,0.0,0.0,1.964374,0.173218
70,0.121067471895,0.121060232585,0.887432749345,0.888435224012,0.0,0.0,2.229608,0.142864
80,0.0987557072891,0.0986803726921,0.887432749345,0.888435224012,0.0,0.0,2.56772,0.160363
90,0.0986976684676,0.0986229092533,0.887432749345,0.888435224012,0.0,0.0,2.891054,0.160414
100,0.0986958174781,0.0986202805294,0.887432749345,0.888435224012,0.0,0.0,3.214369,0.145556
110,0.0986945203616,0.0986193118804,0.887432749345,0.888435224012,0.0,0.0,3.591971,0.140761
120,0.098692308675,0.0986168851575,0.887432749345,0.888435224012,0.0,0.0,3.985379,0.154824
130,0.0986922395717,0.0986168401541,0.887432749345,0.888435224012,0.0,0.0,4.252905,0.170322
140,0.0986917261155,0.0986160344909,0.887432749345,0.888435224012,0.0,0.0,4.747374,0.154714
150,0.098680567902,0.0986049489863,0.887432749345,0.888435224012,0.0,0.0,5.023997,0.145374
160,0.0986008970372,0.0985251485255,0.887432749345,0.888435224012,0.0,0.0,5.335501,0.163391999999
170,0.0986031659742,0.098527403498,0.887432749345,0.888435224012,0.0,0.0,5.840163,0.134675
180,0.0974155164144,0.0973326292191,0.887432749345,0.888435224012,0.0,0.0,6.106638,0.151986
190,0.097413881484,0.0973291500243,0.887432749345,0.888435224012,0.0,0.0,6.375442,0.145657
200,0.0974138534733,0.0973291073842,0.887432749345,0.888435224012,0.0,0.0,6.64614,0.163232
210,0.0974026117976,0.0973177309506,0.887432749345,0.888435224012,0.0,0.0,6.925694,0.155642
220,0.0973914065532,0.0973072801279,0.887432749345,0.888435224012,0.0,0.0,7.254284,0.152903
230,0.0973912929544,0.0973071488109,0.887432749345,0.888435224012,0.0,0.0,7.515853,0.138667000001
240,0.0973750198104,0.0972914153537,0.887432749345,0.888435224012,0.0,0.0,7.786133,0.163045
250,0.0973704676112,0.0972882025471,0.887432749345,0.888435224012,0.0,0.0,8.129081,0.180087
260,0.0973762550054,0.0972939840624,0.887432749345,0.888435224012,0.0,0.0,8.394712,0.129516
270,0.0973607801243,0.0972769836202,0.887432749345,0.888435224012,0.0,0.0,8.670646,0.197592
280,0.0973599322053,0.0972760670126,0.887432749345,0.888435224012,0.0,0.0,8.941356,0.128227999999
290,0.0972469657116,0.0971619594579,0.887432749345,0.888435224012,0.0,0.0,9.209385,0.14045
300,0.0972374401915,0.0971510512178,0.887432749345,0.888435224012,0.0,0.0,9.527849,0.128012000001
310,0.0972316760378,0.0971459092691,0.887432749345,0.888435224012,0.0,0.0,9.900115,0.157517000001
320,0.0972280883829,0.0971418037866,0.887432749345,0.888435224012,0.0,0.0,10.190878,0.130635000001
