iterations,fitness,time,fevals
0,24.0,0.098571
10,26.0,0.17977
20,25.0,0.352712
30,24.0,0.425121
40,27.0,0.502483
50,27.0,0.571021
60,26.0,0.651817
70,27.0,0.721746
80,26.0,0.783478
90,29.0,0.936478
100,29.0,1.023456
110,30.0,1.091182
120,38.0,1.1531
130,30.0,1.216284
140,32.0,1.281229
150,29.0,1.411259
160,29.0,1.476554
170,32.0,1.554171
180,32.0,1.625718
190,29.0,1.70586
200,29.0,1.775346
210,28.0,1.838375
220,29.0,1.903025
230,29.0,1.968004
240,28.0,2.051778
250,29.0,2.122318
260,29.0,2.188078
270,29.0,2.258736
280,30.0,2.332743
290,29.0,2.421852
300,29.0,2.518099
310,29.0,2.586992
320,28.0,2.659441
330,29.0,2.731732
340,28.0,2.798735
350,30.0,2.869962
360,29.0,2.938986
370,29.0,3.006352
380,29.0,3.069457
390,29.0,3.129846
400,29.0,3.194969
410,29.0,3.271765
420,30.0,3.338993
430,37.0,3.40461
440,32.0,3.47757
450,31.0,3.586624
460,30.0,3.652834
470,33.0,3.724293
480,30.0,3.791972
490,30.0,3.852051
500,30.0,3.921103
510,31.0,3.981869
520,30.0,4.047979
530,31.0,4.116307
540,30.0,4.17561
550,30.0,4.245105
560,31.0,4.314027
570,33.0,4.391087
580,30.0,4.449066
590,31.0,4.529732
600,30.0,4.640751
610,31.0,4.703735
620,30.0,4.769002
630,30.0,4.833153
640,29.0,4.898227
650,30.0,4.959569
660,29.0,5.02902
670,31.0,5.092315
680,30.0,5.171967
690,31.0,5.246057
700,32.0,5.312316
710,30.0,5.37285
720,29.0,5.43621
730,29.0,5.502015
740,29.0,5.573201
750,29.0,5.705109
760,30.0,5.784582
770,30.0,5.848749
780,30.0,5.926886
790,30.0,5.994485
800,36.0,6.058133
810,37.0,6.128328
820,30.0,6.193823
830,30.0,6.257861
840,29.0,6.320526
850,30.0,6.379164
860,38.0,6.450146
870,29.0,6.52492
880,30.0,6.594698
890,30.0,6.689165
900,30.0,6.798238
910,29.0,6.870112
920,29.0,6.954226
930,29.0,7.022343
940,31.0,7.097596
950,31.0,7.171495
960,33.0,7.26139
970,51.0,7.325315
980,32.0,7.395179
990,31.0,7.468984
1000,30.0,7.528794
1010,30.0,7.606776
1020,30.0,7.688173
1030,30.0,7.777016
1040,29.0,7.873797
1050,30.0,7.947128
1060,29.0,8.027252
1070,31.0,8.095827
1080,33.0,8.165609
1090,31.0,8.234516
1100,32.0,8.309252
1110,31.0,8.39144
1120,31.0,8.459604
1130,30.0,8.523988
1140,30.0,8.594483
1150,31.0,8.660754
1160,32.0,8.728692
1170,41.0,8.799302
1180,31.0,8.919157
1190,34.0,8.988358
1200,32.0,9.049989
1210,32.0,9.117911
1220,32.0,9.183594
1230,33.0,9.249362
1240,32.0,9.321314
1250,32.0,9.38362
1260,32.0,9.445344
1270,35.0,9.508206
1280,33.0,9.585408
1290,32.0,9.653444
1300,31.0,9.718225
1310,30.0,9.779796
1320,32.0,9.844128
1330,33.0,9.961978
1340,30.0,10.030059
1350,32.0,10.110451
1360,32.0,10.178459
1370,30.0,10.246848
1380,32.0,10.310469
1390,35.0,10.399136
1400,34.0,10.466015
1410,36.0,10.541132
1420,42.0,10.642765
1430,41.0,10.731337
1440,39.0,10.827836
1450,43.0,10.89045
1460,43.0,10.95417
1470,37.0,11.073904
1480,40.0,11.149878
1490,34.0,11.21372
1500,35.0,11.288288
1510,35.0,11.355736
1520,35.0,11.427723
1530,36.0,11.503697
1540,41.0,11.596381
1550,39.0,11.671163
1560,35.0,11.743523
1570,42.0,11.810288
1580,44.0,11.876853
1590,46.0,11.942112
1600,46.0,12.028584
1610,50.0,12.140984
1620,43.0,12.204218
1630,43.0,12.266243
1640,43.0,12.33251
1650,44.0,12.399086
1660,43.0,12.478844
1670,44.0,12.541407
1680,43.0,12.598594
1690,43.0,12.670043
1700,43.0,12.729201
1710,43.0,12.803064
1720,43.0,12.875914
1730,43.0,12.935192
1740,43.0,12.999906
1750,44.0,13.061431
1760,43.0,13.17211
1770,43.0,13.266605
1780,43.0,13.337336
1790,44.0,13.39924
1800,47.0,13.470093
