iterations,fitness,time
2200,4315.8468028,4.70702
2210,4325.75779926,4.726163
2220,4347.79919619,4.751738
2230,4315.8468028,4.76605
2240,4315.8468028,4.783262
2250,4347.79919619,4.79789
2260,4318.87123148,4.812484
2270,4318.87123148,4.8304
2280,4318.87123148,4.849782
2290,4350.82362487,4.864323
2300,4363.08978369,4.878246
2310,4318.87123148,4.892924
2320,4328.78222794,4.90913
2330,4346.80772639,4.926881
2340,4350.82362487,4.950944
2350,4318.87123148,4.989496
2360,4318.87123148,5.016793
2370,4318.87123148,5.032246
2380,4346.80772639,5.070809
2390,4350.82362487,5.091388
2400,4335.1408766,5.124555
2410,4318.87123148,5.145615
2420,4335.1408766,5.164344
2430,4318.87123148,5.181422
2440,4328.78222794,5.203868
2450,4328.78222794,5.221666
2460,4366.11421237,5.235725
2470,4338.69721578,5.250014
2480,4335.1408766,5.267117
2490,4350.82362487,5.289562
2500,4346.80772639,5.301312
2510,4318.87123148,5.315326
2520,4335.1408766,5.331141
2530,4346.80772639,5.35751
2540,4319.98863988,5.371671
2550,4318.87123148,5.390444
2560,4366.11421237,5.404695
2570,4319.42993568,5.419106
2580,4318.87123148,5.432835
2590,4350.82362487,5.447755
2600,4318.87123148,5.468256
2610,4319.21617203,5.485364
2620,4319.28067785,5.508444
2630,4318.87123148,5.522766
2640,4318.87123148,5.541616
2650,4350.82362487,5.560531
2660,4350.82362487,5.601724
2670,4350.82362487,5.631551
2680,4346.80772639,5.653683
2690,4318.87123148,5.680773
2700,4328.78222794,5.706945
2710,4346.80772639,5.731146
2720,4335.1408766,5.756568
2730,4329.61993837,5.771091
2740,4338.69721578,5.786544
2750,4347.21717277,5.804133
2760,4366.11421237,5.81736
2770,4366.11421237,5.832813
2780,4318.87123148,5.852258
2790,4346.80772639,5.87069
2800,4328.78222794,5.888921
2810,4319.28067785,5.904971
2820,4350.82362487,5.921142
2830,4346.80772639,5.943401
2840,4319.42993568,5.967012
2850,4366.11421237,5.982655
2860,4328.78222794,6.00949
2870,4335.1408766,6.030306
2880,4318.87123148,6.046645
2890,4335.1408766,6.060763
2900,4319.21617203,6.079124
2910,4366.11421237,6.094641
2920,4318.87123148,6.109499
2930,4318.87123148,6.126005
2940,4346.80772639,6.140385
2950,4318.87123148,6.167773
2960,4328.78222794,6.199599
2970,4318.87123148,6.219377
2980,4366.11421237,6.233384
2990,4350.82362487,6.248026
3000,4319.21617203,6.262976
3010,4338.69721578,6.27799
3020,4366.11421237,6.294443
3030,4328.78222794,6.310894
3040,4318.87123148,6.325409
3050,4366.11421237,6.343905
3060,4338.69721578,6.360877
3070,4338.69721578,6.394319
3080,4319.98863988,6.405911
3090,4366.11421237,6.428695
3100,4318.87123148,6.440737
3110,4318.87123148,6.45965
3120,4318.87123148,6.474229
3130,4346.80772639,6.490186
3140,4350.82362487,6.503642
3150,4319.28067785,6.519439
3160,4366.11421237,6.536814
3170,4350.82362487,6.56301
3180,4335.1408766,6.584805
3190,4394.05070728,6.648187
3200,4319.98863988,6.685494
3210,4318.87123148,6.71717
3220,4338.69721578,6.745962
3230,4346.80772639,6.786387
3240,4346.80772639,6.822249
3250,4338.69721578,6.842763
3260,4318.87123148,6.868616
3270,4319.07595467,6.885339
3280,4328.78222794,6.917963
3290,4318.87123148,6.937305
3300,4338.69721578,6.957265
3310,4346.80772639,6.976148
3320,4346.80772639,6.999549
3330,4338.69721578,7.030529
3340,4319.98863988,7.048731
3350,4319.07595467,7.069525
3360,4320.93294937,7.086329
3370,4366.11421237,7.112077
3380,4318.87123148,7.133451
3390,4319.42993568,7.155741
3400,4318.87123148,7.177453
3410,4318.87123148,7.196934
3420,4338.69721578,7.220537
3430,4346.80772639,7.231673
3440,4351.02834806,7.252325
3450,4318.87123148,7.264402
3460,4318.87123148,7.276027
3470,4318.87123148,7.302925
3480,4318.87123148,7.328475
3490,4319.07595467,7.348417
3500,4319.42993568,7.364004
3510,4319.28067785,7.380208
3520,4318.87123148,7.409619
3530,4335.1408766,7.422458
3540,4335.1408766,7.442109
3550,4318.87123148,7.461789
3560,4318.87123148,7.479732
3570,4319.98863988,7.496469
3580,4319.21617203,7.509821
3590,4318.87123148,7.521786
3600,4366.11421237,7.536452
3610,4318.87123148,7.557304
3620,4366.11421237,7.572285
3630,4319.98863988,7.587791
3640,4338.69721578,7.605835
3650,4335.1408766,7.636159
3660,4318.87123148,7.655737
3670,4318.87123148,7.681653
3680,4318.87123148,7.700462
3690,4350.82362487,7.718281
3700,4335.1408766,7.744933
3710,4318.87123148,7.810975
3720,4318.87123148,7.851856
3730,4366.11421237,7.870667
3740,4335.1408766,7.88905
3750,4319.07595467,7.902408
3760,4366.11421237,7.929363
3770,4346.80772639,7.948538
3780,4350.82362487,7.974581
3790,4319.42993568,7.986134
3800,4318.87123148,8.002113
3810,4318.87123148,8.021197
3820,4318.87123148,8.036973
3830,4319.98863988,8.053216
3840,4335.1408766,8.067443
3850,4338.69721578,8.083612
3860,4366.11421237,8.101477
3870,4319.42993568,8.122901
3880,4366.11421237,8.134437
3890,4335.1408766,8.16142
3900,4319.21617203,8.181502
3910,4319.07595467,8.201888
3920,4346.80772639,8.219842
3930,4318.87123148,8.236859
3940,4318.87123148,8.256681
3950,4319.28067785,8.283999
3960,4318.87123148,8.298188
3970,4318.87123148,8.327017
3980,4318.87123148,8.340841
3990,4366.11421237,8.356073
4000,4366.11421237,8.367502
4010,4319.07595467,8.385505
4020,4318.87123148,8.400988
4030,4335.1408766,8.42199
4040,4338.69721578,8.441505
4050,4346.80772639,8.457282
4060,4366.11421237,8.475787
4070,4350.82362487,8.494838
4080,4346.80772639,8.524127
4090,4328.78222794,8.545194
4100,4319.21617203,8.559936
4110,4346.80772639,8.580491
4120,4346.80772639,8.596279
4130,4319.21617203,8.616327
4140,4350.82362487,8.633295
4150,4319.21617203,8.677844
4160,4319.07595467,8.703625
4170,4318.87123148,8.726269
4180,4335.1408766,8.752749
4190,4346.80772639,8.775113
4200,4318.87123148,8.797614
4210,4319.07595467,8.824481
4220,4367.09327,8.852323
4230,4318.87123148,8.874069
4240,4319.42993568,8.888605
4250,4335.1408766,8.903035
4260,4318.87123148,8.917164
4270,4366.11421237,8.935865
4280,4319.98863988,8.952084
4290,4318.87123148,8.977607
4300,4328.78222794,8.988794
4310,4365.90948918,9.002994
4320,4319.98863988,9.019787
4330,4318.87123148,9.032015
4340,4338.69721578,9.046226
4350,4366.11421237,9.095984
4360,4319.21617203,9.118289
4370,4335.1408766,9.139001
4380,4338.69721578,9.152777
4390,4366.11421237,9.179839
4400,4338.69721578,9.195946
4410,4319.07595467,9.211785
4420,4321.93924649,9.227587
4430,4318.87123148,9.244128
4440,4319.28067785,9.258732
4450,4350.82362487,9.275405
4460,4366.11421237,9.294468
4470,4346.80772639,9.310316
4480,4318.87123148,9.325335
4490,4366.11421237,9.340061
4500,4319.28067785,9.354316
4510,4318.87123148,9.371339
4520,4350.82362487,9.388477
4530,4366.11421237,9.401316
4540,4346.80772639,9.424476
4550,4318.87123148,9.436006
4560,4346.80772639,9.447328
4570,4338.69721578,9.477024
4580,4318.87123148,9.490915
4590,4319.98863988,9.506986
4600,4328.78222794,9.526934
4610,4318.87123148,9.540357
4620,4319.28067785,9.556285
4630,4319.42993568,9.578026
4640,4335.1408766,9.591024
4650,4366.11421237,9.609372
4660,4335.1408766,9.623342
4670,4319.63465887,9.652758
4680,4366.11421237,9.668639
4690,4366.11421237,9.691208
4700,4338.69721578,9.705312
4710,4319.98863988,9.734524
4720,4330.93226123,9.750958
4730,4318.87123148,9.765005
4740,4335.1408766,9.799085
4750,4346.80772639,9.830303
4760,4318.87123148,9.858069
4770,4319.98863988,9.875219
4780,4338.69721578,9.891252
4790,4328.78222794,9.905581
4800,4319.07595467,9.922675
4810,4328.78222794,9.946253
4820,4318.87123148,9.968253
4830,4335.1408766,9.983578
4840,4328.78222794,10.009989
4850,4318.87123148,10.032886
4860,4318.87123148,10.050025
4870,4366.11421237,10.062153
4880,4366.11421237,10.085989
4890,4319.42993568,10.098994
4900,4319.98863988,10.12392
4910,4319.28067785,10.139382
4920,4319.07595467,10.162167
4930,4318.87123148,10.175761
4940,4366.11421237,10.190699
4950,4366.31893556,10.207226
4960,4319.21617203,10.23053
4970,4338.69721578,10.244255
4980,4366.31893556,10.255877
4990,4318.87123148,10.275364
