iterations,fitness,time,fevals
0,13.0,2.79999999995e-05
10,14.0,6.99999999991e-05
20,11.0,0.000103999999999
30,14.0,0.000139
40,15.0,0.000183
50,14.0,0.000232
60,17.0,0.000285999999999
70,17.0,0.000327
80,18.0,0.000404999999999
90,18.0,0.000448999999999
100,18.0,0.000484999999999
110,18.0,0.000518999999999
120,18.0,0.000550999999999
130,18.0,0.000613999999999
140,18.0,0.000650999999999
150,18.0,0.000686999999998
160,18.0,0.000723999999998
170,18.0,0.000764999999998
180,18.0,0.000804999999997
190,18.0,0.000863999999997
200,18.0,0.000916999999997
210,18.0,0.000959999999997
220,18.0,0.001018
230,18.0,0.001062
240,18.0,0.001109
250,18.0,0.001151
260,18.0,0.001195
270,18.0,0.001322
280,18.0,0.001389
290,18.0,0.001429
300,18.0,0.001467
310,18.0,0.001504
320,18.0,0.001545
330,18.0,0.001579
340,18.0,0.001612
350,19.0,0.001682
360,19.0,0.001744
370,19.0,0.00179399999999
380,19.0,0.00183399999999
390,19.0,0.00187499999999
400,21.0,0.00194699999999
410,22.0,0.00200699999999
420,22.0,0.00205199999999
430,22.0,0.00208899999999
440,22.0,0.00211699999999
450,23.0,0.00214499999999
460,24.0,0.00217099999999
470,24.0,0.00226599999999
480,24.0,0.00231399999999
490,24.0,0.00235599999999
500,24.0,0.00239099999999
510,24.0,0.00242199999999
520,24.0,0.00244999999999
530,24.0,0.00248399999999
540,26.0,0.00251499999999
550,27.0,0.00256099999999
560,28.0,0.00259299999999
570,28.0,0.00264399999999
580,28.0,0.00268699999999
590,28.0,0.00272499999999
600,29.0,0.00276199999999
610,29.0,0.00280799999999
620,29.0,0.00287599999999
630,30.0,0.00292099999999
640,35.0,0.00296299999999
650,36.0,0.00304299999999
660,36.0,0.00310699999999
670,36.0,0.00314699999999
680,36.0,0.00318299999999
690,36.0,0.00321599999999
700,36.0,0.00324699999999
710,36.0,0.00328299999999
720,36.0,0.00331899999999
730,36.0,0.00337699999999
740,36.0,0.00342499999999
750,36.0,0.00346999999999
760,37.0,0.00351199999999
770,37.0,0.00354199999999
780,37.0,0.00358099999999
790,37.0,0.00362999999999
800,37.0,0.00366499999999
810,38.0,0.00370999999999
820,38.0,0.00374499999999
830,38.0,0.00377399999999
840,38.0,0.00382699999999
850,38.0,0.00390599999999
860,38.0,0.00394099999999
870,38.0,0.00396999999999
880,38.0,0.00401399999999
890,38.0,0.00405399999999
900,38.0,0.00409099999999
910,42.0,0.00412599999999
920,42.0,0.00415899999999
930,42.0,0.00424099999999
940,42.0,0.00430299999999
950,42.0,0.00433899999999
960,42.0,0.00437499999999
970,42.0,0.00440799999999
980,42.0,0.00443799999999
990,42.0,0.00446799999999
1000,42.0,0.00449799999999
1010,42.0,0.00452599999999
1020,42.0,0.00455899999999
1030,42.0,0.00460899999999
1040,42.0,0.00464899999999
1050,44.0,0.00468499999999
1060,44.0,0.00471899999999
1070,44.0,0.00476299999999
1080,44.0,0.00481199999999
1090,44.0,0.00486199999999
1100,44.0,0.00490699999999
1110,44.0,0.00494899999999
1120,47.0,0.00499699999999
1130,47.0,0.00504299999999
1140,47.0,0.00508699999999
1150,47.0,0.00513399999999
1160,47.0,0.00519099999999
1170,51.0,0.00524499999999
1180,52.0,0.00532499999999
1190,52.0,0.00538199999999
1200,53.0,0.00542299999999
1210,53.0,0.00545399999999
1220,53.0,0.00548799999999
1230,53.0,0.00551799999999
1240,53.0,0.00555299999999
1250,53.0,0.00558499999999
1260,53.0,0.00561599999999
1270,53.0,0.00564799999999
1280,53.0,0.00568999999999
1290,53.0,0.00576299999999
1300,53.0,0.00580099999999
1310,53.0,0.00584199999999
1320,53.0,0.00587399999999
1330,53.0,0.00590299999999
1340,53.0,0.00593199999999
1350,53.0,0.00596299999999
1360,53.0,0.00599999999999
1370,53.0,0.00603299999999
1380,53.0,0.00606299999999
1390,54.0,0.00611799999999
1400,54.0,0.00615799999999
1410,54.0,0.00619899999999
1420,54.0,0.00623599999999
1430,54.0,0.00626999999999
1440,54.0,0.00630799999999
1450,56.0,0.00633999999999
1460,56.0,0.00640899999999
1470,56.0,0.00647099999999
1480,56.0,0.00653599999999
1490,57.0,0.00658099999999
1500,57.0,0.00662899999999
1510,57.0,0.00668699999999
1520,57.0,0.00672999999999
1530,57.0,0.00677699999999
1540,59.0,0.00682799999999
1550,59.0,0.00687099999999
1560,59.0,0.00690899999999
1570,61.0,0.00694299999999
1580,62.0,0.00698099999999
1590,63.0,0.00701699999999
1600,63.0,0.00705299999999
1610,63.0,0.00709499999999
1620,63.0,0.00712899999999
1630,64.0,0.00717099999999
1640,64.0,0.00720599999999
1650,64.0,0.00723499999999
1660,64.0,0.00726199999999
1670,64.0,0.00729499999999
1680,64.0,0.00735199999999
1690,64.0,0.00738499999999
1700,64.0,0.00741199999999
1710,64.0,0.00744999999999
1720,64.0,0.00749399999999
1730,64.0,0.00752699999999
1740,64.0,0.00756499999999
1750,64.0,0.00759599999999
1760,64.0,0.00762399999999
1770,64.0,0.00765099999999
1780,66.0,0.00768199999999
1790,66.0,0.00772699999999
1800,66.0,0.00776899999999
1810,66.0,0.00781399999999
1820,66.0,0.00785899999999
1830,66.0,0.00789399999999
1840,66.0,0.00795699999999
1850,66.0,0.00800399999999
1860,66.0,0.00803899999999
1870,66.0,0.00807199999999
1880,66.0,0.00809999999999
1890,66.0,0.00812999999999
1900,66.0,0.00821799999999
1910,66.0,0.00828099999999
1920,66.0,0.00832399999999
1930,66.0,0.00837099999999
1940,66.0,0.00841699999999
1950,66.0,0.00845899999999
1960,66.0,0.00849999999999
1970,66.0,0.00853899999999
1980,66.0,0.00858399999999
1990,66.0,0.00861799999999
2000,66.0,0.00865299999999
2010,66.0,0.00868999999999
2020,67.0,0.00875799999999
2030,67.0,0.00880199999999
2040,67.0,0.00884499999999
2050,67.0,0.00888799999999
2060,67.0,0.00891899999999
2070,67.0,0.00894899999999
2080,68.0,0.00898899999999
2090,68.0,0.00901799999999
2100,69.0,0.00905399999999
2110,69.0,0.00908999999999
2120,69.0,0.00912599999999
2130,69.0,0.00915999999999
2140,69.0,0.00919599999999
2150,70.0,0.00923599999999
2160,70.0,0.00927099999999
2170,70.0,0.00931799999999
2180,70.0,0.00939899999999
2190,70.0,0.00942699999999
2200,70.0,0.00945399999999
2210,70.0,0.00966299999999
2220,72.0,0.00969299999999
2230,72.0,0.00972299999999
2240,76.0,0.00975099999999
2250,77.0,0.00978099999999
2260,77.0,0.00980299999999
2270,77.0,0.012554
2280,77.0,0.012592
2290,77.0,0.012616
2300,77.0,0.01264
2310,77.0,0.012675
2320,77.0,0.012732
2330,78.0,0.012758
2340,78.0,0.012785
2350,78.0,0.012811
2360,78.0,0.012838
2370,79.0,0.012864
2380,79.0,0.012889
2390,80.0,0.012915
2400,80.0,0.01294
2410,80.0,0.012973
2420,80.0,0.013004
2430,80.0,0.013029
2440,81.0,0.013056
2450,81.0,0.013082
2460,82.0,0.013107
2470,82.0,0.013129
2480,82.0,0.013153
2490,82.0,0.013183
2500,83.0,0.013217
2510,83.0,0.013274
2520,83.0,0.013352
2530,83.0,0.013383
2540,83.0,0.013409
2550,83.0,0.013491
2560,83.0,0.013517
2570,83.0,0.013546
2580,83.0,0.013578
2590,83.0,0.013607
2600,83.0,0.013633
2610,83.0,0.013658
2620,83.0,0.01368
2630,84.0,0.013702
2640,84.0,0.013738
2650,84.0,0.013777
2660,84.0,0.013805
2670,84.0,0.013835
2680,84.0,0.013867
2690,84.0,0.013891
2700,84.0,0.013929
2710,85.0,0.013967
2720,87.0,0.014008
2730,87.0,0.014036
2740,87.0,0.014063
2750,88.0,0.014089
2760,88.0,0.014116
2770,88.0,0.014138
2780,88.0,0.014161
2790,88.0,0.014185
2800,88.0,0.01421
2810,88.0,0.014234
2820,88.0,0.014259
2830,88.0,0.014326
2840,88.0,0.014354
2850,88.0,0.014385
2860,88.0,0.014414
2870,88.0,0.014456
2880,88.0,0.01458
2890,88.0,0.014607
2900,88.0,0.014641
2910,88.0,0.014672
2920,89.0,0.014697
2930,89.0,0.014724
2940,89.0,0.014747
2950,89.0,0.014776
2960,89.0,0.014803
2970,89.0,0.014828
2980,89.0,0.014861
2990,89.0,0.014893
3000,94.0,0.015015
3010,94.0,0.015043
3020,97.0,0.015081
3030,97.0,0.015106
3040,97.0,0.015129
3050,97.0,0.015155
3060,97.0,0.01518
3070,97.0,0.0152
3080,97.0,0.015224
3090,97.0,0.015245
3100,97.0,0.015279
3110,98.0,0.015321
3120,98.0,0.015352
3130,98.0,0.015449
