iterations,fitness,time
0,3947.8336162,0.044112
10,4115.35620529,0.068646
20,4251.49007543,0.096315
30,4292.36490831,0.128417
40,4290.87245767,0.148583
50,4304.28322243,0.162455
60,4252.94548774,0.191211
70,4283.78228525,0.205871
80,4312.2326761,0.22265
90,4292.36490831,0.236307
100,4265.0853393,0.255788
110,4292.36490831,0.27226
120,4292.36490831,0.300558
130,4298.41376566,0.317043
140,4283.16811569,0.333791
150,4265.0853393,0.347117
160,4283.78228525,0.371073
170,4267.67944927,0.382993
180,4292.36490831,0.418599
190,4292.36490831,0.444676
200,4267.67944927,0.468389
210,4292.36490831,0.504392
220,4267.67944927,0.543084
230,4282.45391185,0.595208
240,4268.23815347,0.645713
250,4316.3192367,0.681886
260,4290.87245767,0.704934
270,4252.94548774,0.730538
280,4290.87245767,0.769716
290,4265.0853393,0.824109
300,4292.36490831,0.844264
310,4313.72512674,0.874807
320,4292.70984886,0.907741
330,4302.07698423,0.924076
340,4267.67944927,0.947247
350,4290.87245767,0.966118
360,4243.72512087,0.981953
370,4283.78228525,1.006953
380,4290.87245767,1.018654
390,4283.14454143,1.031589
400,4244.07006143,1.051301
410,4252.94548774,1.06906
420,4292.36490831,1.086213
430,4290.87245767,1.10031
440,4267.67944927,1.118434
450,4278.45600762,1.135323
460,4290.87245767,1.152172
470,4290.87245767,1.171692
480,4263.55110518,1.185117
490,4267.67944927,1.19935
500,4253.63611733,1.218513
510,4252.60725408,1.237117
520,4244.07006143,1.249955
530,4280.96146121,1.270619
540,4290.87245767,1.286086
550,4261.40460421,1.302558
560,4295.38933698,1.31711
570,4255.82283557,1.332121
580,4267.67944927,1.354415
590,4283.10750311,1.370947
600,4292.36490831,1.385128
610,4244.84252927,1.399191
620,4292.36490831,1.424088
630,4253.63611733,1.439204
640,4292.36490831,1.453728
650,4292.36490831,1.470775
660,4292.36490831,1.486683
670,4276.89981614,1.499192
680,4312.19089261,1.514909
690,4310.69844197,1.527185
700,4265.0853393,1.544902
710,4267.61494345,1.572052
720,4283.78228525,1.597054
730,4292.36490831,1.618782
740,4265.0853393,1.63278
750,4265.0853393,1.650358
760,4283.78228525,1.670197
770,4283.78228525,1.694343
780,4283.78228525,1.710768
790,4292.36490831,1.72442
800,4283.78228525,1.746971
810,4292.36490831,1.774629
820,4252.60725408,1.791341
830,4292.36490831,1.836301
840,4283.78228525,1.872337
850,4283.78228525,1.903883
860,4244.07006143,1.921436
870,4264.11812209,1.934858
880,4263.55110518,1.95096
890,4283.78228525,1.967384
900,4277.59044573,1.983061
910,4252.2397027,2.008584
920,4292.36490831,2.021075
930,4290.87245767,2.037801
940,4263.55110518,2.055951
950,4291.98986607,2.073947
960,4292.36490831,2.090514
970,4332.42207269,2.106306
980,4292.36490831,2.130282
990,4267.67944927,2.150156
1000,4292.36490831,2.169807
1010,4292.36490831,2.186486
1020,4265.0853393,2.208427
1030,4290.87245767,2.225077
1040,4252.60725408,2.245681
1050,4283.78228525,2.263547
1060,4263.55110518,2.277445
1070,4292.36490831,2.294669
1080,4283.78228525,2.314394
1090,4267.67944927,2.329946
1100,4292.36490831,2.354723
1110,4263.55110518,2.373864
