iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,f1_trg,f1_tst,train_time,pred_time
0,0.143540703042,0.14352391456,0.112567250655,0.111564775988,0.202355858648,0.200734637149,0.023486,0.0967740000278
10,0.143571612378,0.143549474147,0.112567250655,0.111564775988,0.202355858648,0.200734637149,0.511224,0.108617999959
20,0.143670496492,0.1436647831,0.112567250655,0.111564775988,0.202355858648,0.200734637149,0.755586,0.103665999996
30,0.141192171252,0.141213412778,0.112567250655,0.111564775988,0.202355858648,0.200734637149,0.965128999999,0.0930989999783
40,0.141175357328,0.141178315031,0.112567250655,0.111564775988,0.202355858648,0.200734637149,1.175618,0.0945680000282
50,0.141221176245,0.141237215741,0.112567250655,0.111564775988,0.202355858648,0.200734637149,1.383638,0.094272999972
60,0.142577325106,0.142579745361,0.112567250655,0.111564775988,0.202355858648,0.200734637149,1.609044,0.0927530000226
70,0.144923717692,0.144940662127,0.112567250655,0.111564775988,0.202355858648,0.200734637149,1.817634,0.0936329999527
80,0.147232823568,0.147270284792,0.112567250655,0.111564775988,0.202355858648,0.200734637149,2.041448,0.094438000031
90,0.147653750841,0.147637143433,0.112567250655,0.111564775988,0.202355858648,0.200734637149,2.268922,0.0929259999766
100,0.14765470472,0.147630796187,0.112567250655,0.111564775988,0.202355858648,0.200734637149,2.484127,0.097478999955
110,0.147509085058,0.147445328158,0.112567250655,0.111564775988,0.202355858648,0.200734637149,2.694516,0.095742000055
120,0.147401337714,0.147366395203,0.112567250655,0.111564775988,0.202355858648,0.200734637149,2.908132,0.0935780000405
130,0.150561334801,0.150562026574,0.112567250655,0.111564775988,0.202355858648,0.200734637149,3.145413,0.0954020000017
140,0.150559189424,0.150560204527,0.112567250655,0.111564775988,0.202355858648,0.200734637149,3.357423,0.0927360000087
150,0.150502673817,0.150493626647,0.112567250655,0.111564775988,0.202355858648,0.200734637149,3.598714,0.0930710000498
160,0.150430774886,0.150430434658,0.112567250655,0.111564775988,0.202355858648,0.200734637149,3.822177,0.0945070000366
170,0.142744761305,0.142721278156,0.112567250655,0.111564775988,0.202355858648,0.200734637149,4.053075,0.0937419999796
180,0.137715898825,0.137677650744,0.112567250655,0.111564775988,0.202355858648,0.200734637149,4.280672,0.0932699999403
190,0.137285335051,0.137242857273,0.112567250655,0.111564775988,0.202355858648,0.200734637149,4.492062,0.0941940000116
200,0.129585117202,0.129499778324,0.437550006898,0.443389980137,0.18207350345,0.195277600511,4.738356,0.0958370000308
210,0.126124716354,0.126068283716,0.500620775279,0.503862282057,0.184464269622,0.197142857143,4.949753,0.0932430000212
220,0.125125974517,0.125023706367,0.543633604635,0.549547561245,0.19512432485,0.210750193349,5.181628,0.0949040000064
230,0.126767133777,0.126602143501,0.524706856118,0.529242992717,0.194435351882,0.210292484265,5.416462,0.0993400000416
240,0.124732855372,0.124625151016,0.554062629328,0.560582652836,0.195670564817,0.213665086888,5.629759,0.0945629999792
250,0.124609749629,0.124498667508,0.561567112705,0.564444934893,0.202859292701,0.214214612781,6.174131,0.129333000032
260,0.124361984347,0.124257230608,0.582535522141,0.586073714412,0.228443220641,0.239610784512,6.525561,0.112145000008
270,0.123873748208,0.123763659191,0.5959994482,0.597439858751,0.231136781307,0.24,6.818483,0.115282999965
280,0.123866303549,0.123760290162,0.59679955856,0.598764069742,0.231812447435,0.24186822352,7.041945,0.116889999961
290,0.123778262522,0.123669835881,0.659070216582,0.669167954094,0.2398966599,0.257185332012,7.354888,0.134803999978
300,0.109021694461,0.108697673932,0.766588494965,0.778305009932,0.225416590368,0.253991830672,7.69143,0.217547000009
310,0.10608626834,0.105749529046,0.789874465444,0.800154491282,0.227429498884,0.253195876289,8.281395,0.126644999992
320,0.106169412784,0.10582686648,0.785101393296,0.794636945487,0.231475086334,0.253509827517,8.654021,0.107756999974
