iterations,fitness,time
0,2262.07003086,0.001278
10,2080.30928656,0.00130100000001
20,1960.21738691,0.001349
30,2119.49734803,0.001369
40,2362.75987908,0.00138800000001
50,2486.30418557,0.00140900000001
60,2558.10523029,0.00143000000001
70,2654.46678338,0.001451
80,2774.96443521,0.00147
90,2990.26511321,0.00148900000001
100,3176.22158355,0.001505
110,3248.09729456,0.001519
120,3343.01493693,0.00154300000001
130,3558.1044983,0.001561
140,3558.1044983,0.001596
150,3558.1044983,0.001616
160,3605.8105393,0.001634
170,3623.57480571,0.00165399999999
180,3696.7329873,0.00167
190,3779.4894094,0.001691
200,3812.07150563,0.001716
210,3812.63020983,0.001737
220,4002.5163963,0.001755
230,4002.5163963,0.001773
240,4002.5163963,0.001822
250,4052.34865227,0.001842
260,4052.34865227,0.00186599999999
270,4052.34865227,0.00188599999999
280,4052.34865227,0.00197599999999
290,4052.34865227,0.00200199999999
300,4052.34865227,0.00202499999999
310,4052.34865227,0.00204599999999
320,4052.34865227,0.00206499999999
330,4052.34865227,0.00209299999999
340,4073.66623888,0.00212399999999
350,4073.66623888,0.00214599999999
360,4073.66623888,0.00216599999999
370,4073.66623888,0.00218299999999
380,4073.66623888,0.00219699999999
390,4073.66623888,0.00221299999999
400,4073.66623888,0.00224099999999
410,4073.66623888,0.00226399999999
420,4073.66623888,0.00229
430,4073.66623888,0.00236099999999
440,4073.66623888,0.002411
450,4073.66623888,0.002433
460,4073.66623888,0.002455
470,4073.66623888,0.002475
480,4073.66623888,0.002495
490,4073.66623888,0.00251600000001
500,4073.66623888,0.00253600000001
510,4073.66623888,0.00258100000001
520,4073.66623888,0.00260200000001
530,4073.66623888,0.00262000000001
540,4073.66623888,0.002638
550,4073.66623888,0.00265600000001
560,4073.66623888,0.00270100000001
570,4073.66623888,0.00272700000001
580,4073.66623888,0.00275300000001
590,4073.66623888,0.00279500000001
600,4073.66623888,0.002816
610,4073.66623888,0.002843
620,4073.66623888,0.002866
630,4073.66623888,0.00288699999999
640,4073.66623888,0.002906
650,4073.66623888,0.002926
660,4073.66623888,0.00295999999999
670,4073.66623888,0.00298999999999
680,4073.66623888,0.00301199999998
