iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,f1_trg,f1_tst,train_time,pred_time
0,0.167043950522,0.167142638914,0.112567250655,0.111564775988,0.202355858648,0.200734637149,0.654436000001,0.0985220001239
10,0.0801980322487,0.0800808106854,0.887432749345,0.888435224012,0.0,0.0,7.051116,0.103956999883
20,0.0711018277883,0.0709115067677,0.887432749345,0.888435224012,0.0,0.0,15.448002,0.103385000041
30,0.0727682099205,0.0725938753349,0.887432749345,0.888435224012,0.0,0.0,21.840604,0.0995280000025
40,0.0566262739261,0.0563600358949,0.887432749345,0.888435224012,0.0,0.0,28.700507,0.0980320000517
50,0.0558753774534,0.0555939710928,0.887432749345,0.888435224012,0.0,0.0,35.176808,0.110326999985
60,0.055482773767,0.0551975367068,0.887432749345,0.888435224012,0.0,0.0,41.554612,0.0994809999947
70,0.0563188868157,0.0560564866586,0.887432749345,0.888435224012,0.0,0.0,47.762743,0.103982999955
80,0.054285421989,0.0539919356126,0.887432749345,0.888435224012,0.0,0.0,54.142683,0.0999659999734
90,0.057585450479,0.0573231512375,0.887432749345,0.888435224012,0.0,0.0,60.361915,0.0978589999158
100,0.0581029115371,0.0578455057767,0.887432749345,0.888435224012,0.0,0.0,66.73633,0.100115999906
110,0.0551287755329,0.0548450644181,0.887432749345,0.888435224012,0.0,0.0,72.961994,0.0991299999378
120,0.0557087691238,0.0554270293094,0.887432749345,0.888435224012,0.0,0.0,79.23698,0.100997000041
130,0.0564382123911,0.0561375967864,0.887432749345,0.888435224012,0.0,0.0,85.528593,0.100152999868
140,0.0529261225435,0.0526164033195,0.887432749345,0.888435224012,0.0,0.0,91.595006,0.0988640000614
150,0.0538411259599,0.0535486074445,0.887432749345,0.888435224012,0.0,0.0,98.159522,0.112013999908
160,0.0550841712877,0.0547940840974,0.887432749345,0.888435224012,0.0,0.0,104.409644,0.101649000101
170,0.0553298626195,0.0550461716,0.887432749345,0.888435224012,0.0,0.0,110.664232,0.0986519998496
180,0.0549090516939,0.0546141815361,0.887432749345,0.888435224012,0.0,0.0,117.205663,0.100266999985
190,0.0550866423338,0.0547946483524,0.887432749345,0.888435224012,0.0,0.0,123.334438,0.100620000002
200,0.0550819641762,0.0547935839071,0.887432749345,0.888435224012,0.0,0.0,129.738513,0.0987840001753
210,0.0548179799053,0.0545324822237,0.887432749345,0.888435224012,0.0,0.0,135.994423,0.0984390000012
220,0.0548415835675,0.0545531218625,0.887432749345,0.888435224012,0.0,0.0,142.308343,0.132445999982
230,0.055284397938,0.0550050414178,0.887432749345,0.888435224012,0.0,0.0,148.599053,0.0978099999556
240,0.0548666898414,0.054580865031,0.887432749345,0.888435224012,0.0,0.0,154.884796,0.0980810000456
250,0.0548293602287,0.0545390917489,0.887432749345,0.888435224012,0.0,0.0,161.490487,0.100681999922
260,0.0550270580346,0.0547407494552,0.887432749345,0.888435224012,0.0,0.0,168.275173,0.101738000039
270,0.0563257280924,0.0560460098159,0.887432749345,0.888435224012,0.0,0.0,174.466957,0.106057000086
280,0.0571507525175,0.0568846110782,0.887432749345,0.888435224012,0.0,0.0,180.75663,0.0987340001384
290,0.0564287671872,0.0561561603809,0.887432749345,0.888435224012,0.0,0.0,186.977671,0.0981270000138
300,0.0541463946022,0.0538539578945,0.887432749345,0.888435224012,0.0,0.0,193.067337,0.0985110000247
310,0.0557111212177,0.0554301357086,0.887432749345,0.888435224012,0.0,0.0,199.176793,0.0987280000536
320,0.0549395397834,0.0546533348029,0.887432749345,0.888435224012,0.0,0.0,205.377263,0.0996749999395
330,0.0549256942034,0.0546417798686,0.887432749345,0.888435224012,0.0,0.0,211.735645,0.0997439999956
340,0.0549002511458,0.0546143781649,0.887432749345,0.888435224012,0.0,0.0,218.040899,0.0985010001814
350,0.0548810060805,0.0545965429208,0.887432749345,0.888435224012,0.0,0.0,224.386814,0.0981710001461
360,0.0550822199246,0.0547986896281,0.887432749345,0.888435224012,0.0,0.0,231.049887,0.098081999954
370,0.0549952274142,0.0547204538309,0.887432749345,0.888435224012,0.0,0.0,237.05174,0.103013000107
380,0.0549883386966,0.0547192310415,0.887432749345,0.888435224012,0.0,0.0,243.349206,0.101530000083
390,0.0548024320846,0.0545157696114,0.887432749345,0.888435224012,0.0,0.0,249.61715,0.0983250000691
400,0.0549984059126,0.0547140922774,0.887432749345,0.888435224012,0.0,0.0,255.943172,0.09996400001
