iterations,fitness,time,fevals
0,28.0,0.001579
10,29.0,0.002637
20,31.0,0.003397
30,31.0,0.009045
40,34.0,0.009656
50,34.0,0.01032
60,35.0,0.011017
70,35.0,0.011585
80,36.0,0.012061
90,36.0,0.012546
100,37.0,0.013024
110,37.0,0.014989
120,37.0,0.015546
130,37.0,0.016045
140,36.0,0.016547
150,42.0,0.017057
160,40.0,0.017577
170,41.0,0.018059
180,45.0,0.018545
190,48.0,0.019081
200,48.0,0.019541
210,49.0,0.020083
220,48.0,0.02182
230,48.0,0.022304
240,52.0,0.023627
250,48.0,0.024953
260,48.0,0.02637
270,49.0,0.027228
280,55.0,0.02793
290,53.0,0.028978
300,54.0,0.029582
310,57.0,0.030121
320,57.0,0.030614
330,56.0,0.031071
340,57.0,0.031526
350,58.0,0.032208
360,59.0,0.032708
370,59.0,0.033209
380,60.0,0.033732
390,59.0,0.034272
400,60.0,0.035756
410,61.0,0.03697
420,61.0,0.038879
430,60.0,0.040211
440,61.0,0.04152
450,59.0,0.042831
460,60.0,0.04333
470,60.0,0.045406
480,59.0,0.045914
490,59.0,0.046433
500,62.0,0.046943
510,63.0,0.0477
520,63.0,0.04847
530,64.0,0.048978
540,65.0,0.049437
550,66.0,0.049867
560,66.0,0.050296
570,65.0,0.05091
580,66.0,0.051437
590,66.0,0.052766
600,66.0,0.053538
610,66.0,0.054931
620,67.0,0.055677
630,66.0,0.057154
640,67.0,0.058475
650,66.0,0.058982
660,66.0,0.059487
670,67.0,0.059983
680,67.0,0.060525
690,67.0,0.061263
700,68.0,0.067042
710,66.0,0.067898
720,66.0,0.068627
730,68.0,0.06931
740,67.0,0.070061
750,66.0,0.070777
760,66.0,0.071472
770,66.0,0.072844
780,66.0,0.074265
790,66.0,0.074946
800,66.0,0.07585
810,66.0,0.077262
820,66.0,0.078591
830,67.0,0.079417
840,65.0,0.080102
850,67.0,0.080792
860,67.0,0.083767
870,65.0,0.084445
880,66.0,0.085121
890,67.0,0.085915
900,68.0,0.0866
910,68.0,0.087576
920,68.0,0.089033
930,68.0,0.090376
940,67.0,0.091113
950,67.0,0.092422
960,67.0,0.093122
970,66.0,0.093823
980,66.0,0.09436
990,68.0,0.095054
1000,66.0,0.09578
1010,67.0,0.09635
1020,67.0,0.096921
1030,66.0,0.097406
1040,65.0,0.097899
1050,66.0,0.098563
1060,66.0,0.103706
1070,67.0,0.111903
1080,66.0,0.112683
1090,66.0,0.113705
1100,66.0,0.115612
1110,66.0,0.117009
1120,66.0,0.12048
1130,67.0,0.121146
1140,67.0,0.122205
1150,68.0,0.124239
1160,68.0,0.125567
1170,67.0,0.127035
1180,68.0,0.127886
1190,68.0,0.128569
1200,68.0,0.129919
1210,68.0,0.131043
1220,69.0,0.131754
1230,70.0,0.132552
1240,73.0,0.133888
1250,69.0,0.136041
1260,69.0,0.136756
1270,68.0,0.138316
1280,70.0,0.139236
1290,71.0,0.141327
1300,71.0,0.166873
1310,70.0,0.167925
1320,71.0,0.172159
1330,70.0,0.172831
1340,71.0,0.174233
1350,71.0,0.175173
1360,71.0,0.176056
1370,71.0,0.17775
1380,70.0,0.178793
1390,71.0,0.180073
1400,71.0,0.181544
1410,70.0,0.183486
1420,70.0,0.184878
1430,70.0,0.186007
1440,70.0,0.187438
1450,70.0,0.188434
1460,69.0,0.194408
1470,69.0,0.195298
1480,69.0,0.195876
1490,69.0,0.197155
1500,69.0,0.198622
1510,69.0,0.201957
1520,69.0,0.203324
1530,69.0,0.204559
1540,68.0,0.205544
1550,69.0,0.20645
1560,69.0,0.207705
1570,70.0,0.210667
1580,69.0,0.211381
1590,69.0,0.212131
1600,69.0,0.212876
1610,69.0,0.213859
1620,70.0,0.215532
1630,69.0,0.217598
1640,69.0,0.219139
1650,68.0,0.219901
1660,68.0,0.220658
1670,68.0,0.221398
1680,69.0,0.222495
1690,69.0,0.223885
1700,69.0,0.225483
1710,70.0,0.226769
1720,70.0,0.228167
1730,70.0,0.229492
1740,68.0,0.231833
1750,68.0,0.232946
1760,68.0,0.233769
1770,67.0,0.234579
1780,68.0,0.235668
1790,68.0,0.236629
1800,67.0,0.237521
1810,67.0,0.23889
1820,67.0,0.239818
1830,65.0,0.242723
1840,67.0,0.244391
1850,66.0,0.245758
1860,67.0,0.246955
1870,66.0,0.248052
1880,67.0,0.248888
1890,66.0,0.252785
1900,66.0,0.253586
1910,66.0,0.254316
1920,66.0,0.255123
1930,66.0,0.256924
1940,66.0,0.258247
1950,67.0,0.259285
1960,69.0,0.260635
1970,69.0,0.261977
1980,70.0,0.263591
1990,68.0,0.264692
2000,69.0,0.266111
2010,70.0,0.267627
2020,73.0,0.268338
2030,71.0,0.26914
2040,71.0,0.270303
2050,69.0,0.271046
2060,69.0,0.271849
2070,70.0,0.272854
2080,70.0,0.273855
2090,69.0,0.275212
2100,68.0,0.276135
2110,68.0,0.277014
2120,68.0,0.278156
2130,67.0,0.278849
2140,71.0,0.279928
2150,71.0,0.280992
2160,71.0,0.28189
2170,72.0,0.282594
2180,72.0,0.283282
2190,73.0,0.284401
2200,73.0,0.285592
2210,73.0,0.286695
2220,74.0,0.287857
2230,73.0,0.288657
2240,73.0,0.289401
