iterations,fitness,time
0,2097.15922022,1.60000000022e-05
10,1988.82549026,3.49999999969e-05
20,2014.95474935,5.49999999961e-05
30,2139.5599229,7.49999999954e-05
40,2144.05128103,8.89999999885e-05
50,2193.80623964,0.000101999999991
60,2272.74091915,0.000116999999989
70,2283.39069579,0.000134999999993
80,2324.86389005,0.000150999999995
90,2746.18728153,0.000167999999995
100,2637.61636154,0.000218999999994
110,2682.16395662,0.000237999999996
120,2474.45329489,0.000254999999996
130,2519.32614697,0.000270999999998
140,2484.83489739,0.000287999999998
150,2544.84532815,0.000307999999997
160,2351.58662654,0.000327999999996
170,2587.90897629,0.000344999999996
180,2606.91865046,0.000366999999997
190,2403.20447578,0.000386999999996
200,2613.84050976,0.000403999999996
210,2586.92854606,0.000417999999996
220,2392.60142734,0.000431999999996
230,2354.39592012,0.000446999999994
240,1996.49888427,0.000467999999998
250,2297.19364836,0.000487
260,2372.85134364,0.000513000000005
270,2327.02905324,0.000530000000005
280,2587.78987021,0.000547000000005
290,2323.54878729,0.000563000000007
300,2500.9841509,0.000577000000007
310,2466.39570698,0.000595000000011
320,2470.04359603,0.000614000000013
330,2240.02140261,0.000630000000008
340,2225.22715792,0.000667000000007
350,2382.6308027,0.000689000000001
360,2433.5776046,0.000712
370,2402.72285805,0.000729999999997
380,2522.94353606,0.000748999999999
390,2591.80238261,0.000765999999999
400,2772.21037366,0.000788
410,2939.37985248,0.000807999999999
420,3199.94785391,0.000857999999994
430,3296.61287126,0.000873999999996
440,3306.31629224,0.000894999999993
450,3387.08165323,0.000907999999995
460,3436.9139092,0.000923999999998
470,3504.9075685,0.00094
480,3544.90447766,0.000957
490,3605.9893361,0.000982
500,3781.20414954,0.000998000000003
510,3869.27784641,0.001017
520,3869.27784641,0.00103299999999
530,3933.44407077,0.00107899999999
540,3957.39839916,0.00109899999999
550,3957.39839916,0.001119
560,3957.39839916,0.001138
570,3957.39839916,0.001157
580,3957.39839916,0.001179
590,3957.39839916,0.001195
600,3957.39839916,0.001212
610,3957.39839916,0.001232
620,3957.39839916,0.001255
630,3957.39839916,0.001279
640,3957.39839916,0.001299
650,3957.39839916,0.001324
660,3957.39839916,0.00134299999999
670,3957.39839916,0.00136199999999
680,3957.39839916,0.00137899999999
690,3957.39839916,0.00139899999999
700,3957.39839916,0.00144499999999
710,3957.39839916,0.00146399999999
720,3957.39839916,0.00148399999999
730,3957.39839916,0.00150299999999
740,3957.39839916,0.00151899999999
750,3957.39839916,0.001535
760,3957.39839916,0.001552
770,3957.39839916,0.00157
780,3957.39839916,0.001591
790,3957.39839916,0.001608
800,3957.39839916,0.001627
810,3957.39839916,0.001647
820,3957.39839916,0.001664
830,3957.39839916,0.001681
840,3957.39839916,0.001704
850,3957.39839916,0.001725
860,3957.39839916,0.001742
870,3957.39839916,0.00176
880,3957.39839916,0.001775
890,3957.39839916,0.001793
900,3957.39839916,0.001808
910,3957.39839916,0.001844
920,3957.39839916,0.001862
930,3957.39839916,0.001881
940,3957.39839916,0.001899
950,3957.39839916,0.001915
960,3957.39839916,0.001974
970,3957.39839916,0.00199700000001
980,3957.39839916,0.00201800000001
990,3957.39839916,0.00203400000002
1000,3957.39839916,0.00205100000002
1010,3957.39839916,0.00207000000002
1020,3957.39839916,0.00209300000002
1030,3957.39839916,0.00211100000001
1040,3957.39839916,0.00224000000001
1050,3957.39839916,0.00225800000002
1060,3957.39839916,0.00231300000002
1070,3957.39839916,0.00233000000002
1080,3957.39839916,0.00235100000002
1090,3957.39839916,0.00236900000002
1100,3957.39839916,0.00238600000002
1110,3957.39839916,0.00243100000002
1120,3957.39839916,0.00245300000002
1130,3957.39839916,0.00247200000001
1140,3957.39839916,0.00249500000002
1150,3957.39839916,0.00251400000001
1160,3957.39839916,0.00253300000001
1170,3957.39839916,0.00255700000002
1180,3957.39839916,0.00257600000002
1190,3957.39839916,0.00259300000003
1200,3957.39839916,0.00261100000003
1210,3957.39839916,0.00262800000003
1220,3957.39839916,0.00265000000003
1230,3957.39839916,0.00267400000003
1240,3957.39839916,0.00270200000003
1250,3957.39839916,0.00271900000003
1260,3957.39839916,0.00273800000004
1270,3957.39839916,0.00275900000004
1280,3957.39839916,0.00277900000004
1290,3957.39839916,0.00280000000004
1300,3957.39839916,0.00281600000004
1310,3957.39839916,0.00283400000004
1320,3957.39839916,0.00285700000005
1330,3957.39839916,0.00287500000005
1340,3957.39839916,0.00289700000005
1350,3957.39839916,0.00294200000005
1360,3957.39839916,0.00295900000005
1370,3957.39839916,0.00297500000004
1380,3957.39839916,0.00299100000004
1390,3957.39839916,0.00303200000005
1400,3957.39839916,0.00310800000005
1410,3957.39839916,0.00313400000005
1420,3957.39839916,0.00315500000004
1430,3957.39839916,0.00317600000004
1440,3957.39839916,0.00323000000004
1450,3957.39839916,0.00325400000004
1460,3957.39839916,0.00327300000004
1470,3957.39839916,0.00329300000004
1480,3957.39839916,0.00330900000004
1490,3957.39839916,0.00332600000004
1500,3957.39839916,0.00334700000003
1510,3957.39839916,0.00336600000003
1520,3957.39839916,0.00341400000003
1530,3957.39839916,0.00343500000003
1540,3957.39839916,0.00345900000003
1550,3957.39839916,0.00348100000003
1560,3957.39839916,0.00352300000003
1570,3957.39839916,0.00354300000003
1580,3957.39839916,0.00356300000003
1590,3957.39839916,0.00358300000003
1600,3957.39839916,0.00363100000003
1610,3957.39839916,0.00368600000003
1620,3957.39839916,0.00370500000003
1630,3957.39839916,0.00372600000003
1640,3957.39839916,0.00374600000003
1650,3957.39839916,0.00376400000003
1660,3957.39839916,0.00379100000004
1670,3957.39839916,0.00382100000003
1680,3957.39839916,0.00383700000003
1690,3957.39839916,0.00385700000002
1700,3957.39839916,0.00390300000002
1710,3957.39839916,0.00391800000002
1720,3957.39839916,0.00393500000002
1730,3957.39839916,0.00395900000002
1740,3957.39839916,0.00406800000003
1750,3957.39839916,0.00408800000002
1760,3957.39839916,0.00410900000003
1770,3957.39839916,0.00412700000003
1780,3957.39839916,0.00414100000003
1790,3957.39839916,0.00415600000004
1800,3957.39839916,0.00417300000004
1810,3957.39839916,0.00418900000004
1820,3957.39839916,0.00420600000004
1830,3957.39839916,0.00422300000004
1840,3957.39839916,0.00424700000004
1850,3957.39839916,0.00426700000004
1860,3957.39839916,0.00428800000004
1870,3957.39839916,0.00433600000004
1880,3957.39839916,0.00435900000004
1890,3957.39839916,0.00437700000004
1900,3957.39839916,0.00439300000004
1910,3957.39839916,0.00440700000004
1920,3957.39839916,0.00442300000003
1930,3957.39839916,0.00444100000003
1940,3957.39839916,0.00446300000003
1950,3957.39839916,0.00456800000003
1960,3957.39839916,0.00459900000003
1970,3957.39839916,0.00461500000003
1980,3957.39839916,0.00463200000003
1990,3957.39839916,0.00464800000002
2000,3957.39839916,0.00466500000002
2010,3957.39839916,0.00468200000002
2020,3957.39839916,0.00469800000003
2030,3957.39839916,0.00471600000002
2040,3957.39839916,0.00475700000003
2050,3957.39839916,0.00477400000003
2060,3957.39839916,0.00479300000003
2070,3957.39839916,0.00481200000004
2080,3957.39839916,0.00483100000004
2090,3957.39839916,0.00484900000004
2100,3957.39839916,0.00487000000004
2110,3957.39839916,0.00488900000004
2120,3957.39839916,0.00491000000004
2130,3957.39839916,0.00493000000004
2140,3957.39839916,0.00494500000003
2150,3957.39839916,0.00496100000003
2160,3957.39839916,0.00497900000003
2170,3957.39839916,0.00500000000003
2180,3957.39839916,0.00509400000004
2190,3957.39839916,0.00511500000004
2200,3957.39839916,0.00513700000004
2210,3957.39839916,0.00516000000004
2220,3957.39839916,0.00518900000004
2230,3957.39839916,0.00521300000003
2240,3957.39839916,0.00523600000004
2250,3957.39839916,0.00525200000004
2260,3957.39839916,0.00526600000004
2270,3957.39839916,0.00527900000004
2280,3957.39839916,0.00529300000004
2290,3957.39839916,0.00530600000004
2300,3957.39839916,0.00531900000004
2310,3957.39839916,0.00533600000004
2320,3957.39839916,0.00535100000005
2330,3957.39839916,0.00536800000005
2340,3957.39839916,0.00538100000004
2350,3957.39839916,0.00540500000004
2360,3957.39839916,0.00545300000004
2370,3957.39839916,0.00547000000004
2380,3957.39839916,0.00548600000004
2390,3957.39839916,0.00550100000005
