iterations,fitness,time
720,4361.80023078,1.523089
730,4371.02059766,1.566585
740,4380.24096453,1.598715
750,4362.00495397,1.619045
760,4380.44568772,1.646022
770,4361.80023078,1.673875
780,4361.80023078,1.687379
790,4371.02059766,1.701545
800,4371.71122724,1.723131
810,4361.80023078,1.739952
820,4369.56518534,1.758222
830,4361.80023078,1.772681
840,4383.16044921,1.79675
850,4361.80023078,1.813627
860,4383.16044921,1.830655
870,4383.2653932,1.844575
880,4362.00495397,1.866209
890,4361.80023078,1.879195
900,4361.80023078,1.895822
910,4361.80023078,1.909536
920,4383.16044921,1.927846
930,4361.80023078,1.954706
940,4380.24096453,1.977343
950,4369.56518534,2.002692
960,4383.16044921,2.019513
970,4371.71122724,2.033639
980,4364.82465946,2.048473
990,4380.24096453,2.063919
1000,4369.56518534,2.088906
1010,4371.02059766,2.104109
1020,4383.16044921,2.121218
1030,4371.71122724,2.136398
1040,4383.16044921,2.149789
1050,4367.84908813,2.173687
1060,4380.24096453,2.184879
1070,4380.93159412,2.201946
1080,4369.56518534,2.219169
1090,4362.14517134,2.240188
1100,4361.80023078,2.253131
1110,4361.80023078,2.271077
1120,4380.24096453,2.286592
1130,4361.80023078,2.302836
1140,4369.56518534,2.325605
1150,4362.14517134,2.348174
1160,4380.24096453,2.360333
1170,4362.00495397,2.381433
1180,4364.82465946,2.410091
1190,4371.02059766,2.42874
1200,4361.80023078,2.448673
1210,4371.71122724,2.467541
1220,4380.24096453,2.487851
1230,4383.16044921,2.504799
1240,4371.71122724,2.541417
1250,4386.28982188,2.563694
1260,4361.80023078,2.582751
1270,4380.24096453,2.600316
1280,4361.80023078,2.613193
1290,4383.16044921,2.627346
1300,4380.24096453,2.649919
1310,4369.56518534,2.661777
1320,4383.16044921,2.678318
1330,4383.16044921,2.693013
1340,4361.80023078,2.704742
1350,4361.80023078,2.716554
1360,4362.14517134,2.732027
1370,4367.84908813,2.7455
1380,4361.80023078,2.763386
1390,4369.56518534,2.77719
1400,4383.16044921,2.791025
1410,4361.80023078,2.80311
1420,4371.71122724,2.819496
1430,4371.02059766,2.834751
1440,4369.56518534,2.852698
1450,4383.16044921,2.865641
1460,4380.24096453,2.880089
1470,4371.02059766,2.900699
1480,4383.16044921,2.916877
1490,4361.80023078,2.942186
1500,4362.00495397,2.964548
1510,4369.56518534,2.980899
1520,4369.56518534,3.004068
1530,4383.16044921,3.024337
1540,4362.14517134,3.041859
1550,4371.02059766,3.059708
1560,4374.04502633,3.075541
1570,4380.24096453,3.091935
1580,4371.71122724,3.10873
1590,4371.71122724,3.120469
1600,4362.00495397,3.135293
1610,4371.02059766,3.163377
1620,4364.82465946,3.182502
1630,4371.71122724,3.20487
1640,4371.71122724,3.223418
1650,4362.14517134,3.245103
1660,4361.80023078,3.258041
1670,4364.82465946,3.282257
1680,4383.16044921,3.302418
1690,4380.93159412,3.329593
1700,4361.80023078,3.346184
1710,4383.16044921,3.360708
1720,4371.02059766,3.376006
1730,4371.71122724,3.396005
1740,4371.71122724,3.424359
1750,4383.16044921,3.456756
1760,4364.82465946,3.481828
1770,4382.04304081,3.496909
1780,4371.02059766,3.519798
1790,4403.40325924,3.557886
1800,4362.00495397,3.5826
1810,4361.80023078,3.604957
1820,4383.16044921,3.616471
1830,4371.71122724,3.637983
1840,4383.16044921,3.653714
1850,4380.24096453,3.671769
1860,4370.81587447,3.688329
1870,4361.80023078,3.702426
1880,4361.80023078,3.716999
1890,4369.75610841,3.743552
1900,4362.00495397,3.759894
1910,4383.16044921,3.77665
1920,4362.00495397,3.800324
1930,4361.80023078,3.828925
1940,4361.80023078,3.843868
1950,4383.16044921,3.856539
1960,4371.71122724,3.869139
1970,4364.82465946,3.889928
1980,4371.71122724,3.916355
1990,4362.00495397,3.936268
2000,4367.84908813,3.958244
2010,4369.76990853,3.970801
2020,4383.16044921,3.985181
2030,4442.29152621,4.001875
2040,4371.71122724,4.014791
2050,4361.80023078,4.031685
2060,4361.80023078,4.044523
2070,4383.16044921,4.063592
2080,4364.82465946,4.091221
2090,4364.82465946,4.115935
2100,4380.24096453,4.132128
2110,4361.80023078,4.145897
2120,4380.93159412,4.164986
2130,4362.14517134,4.182741
2140,4369.56518534,4.203544
2150,4383.16044921,4.235139
2160,4361.80023078,4.24701
2170,4380.24096453,4.264527
2180,4383.16044921,4.282363
2190,4361.80023078,4.304591
2200,4371.02059766,4.316131
2210,4369.56518534,4.344944
2220,4371.71122724,4.371782
2230,4371.02059766,4.388211
2240,4371.02059766,4.424754
2250,4361.80023078,4.454335
2260,4380.24096453,4.475954
2270,4367.84908813,4.494232
2280,4423.64606927,4.508914
2290,4369.56518534,4.545353
2300,4362.14517134,4.576002
2310,4383.16044921,4.59143
2320,4383.16044921,4.615254
2330,4361.80023078,4.628105
2340,4371.02059766,4.650938
2350,4361.80023078,4.678251
2360,4371.02059766,4.693401
2370,4383.16044921,4.710113
2380,4361.80023078,4.731473
2390,4362.14517134,4.74736
2400,4361.80023078,4.765529
2410,4361.80023078,4.780647
2420,4362.14517134,4.79736
2430,4369.56518534,4.821428
2440,4380.24096453,4.840513
2450,4371.71122724,4.867603
2460,4362.00495397,4.879855
2470,4367.84908813,4.898541
2480,4383.16044921,4.911625
2490,4361.80023078,4.93127
2500,4362.00495397,4.947776
2510,4383.2653932,4.962827
2520,4361.80023078,4.980474
2530,4367.84908813,5.008373
2540,4361.80023078,5.030087
2550,4362.14517134,5.042338
2560,4367.84908813,5.064204
2570,4383.16044921,5.080269
2580,4379.9461111,5.093332
2590,4361.80023078,5.113526
2600,4371.71122724,5.126344
2610,4371.71122724,5.140206
2620,4367.84908813,5.155042
2630,4362.14517134,5.17165
2640,4361.80023078,5.227756
2650,4383.16044921,5.257889
2660,4361.80023078,5.268707
2670,4383.16044921,5.287364
2680,4371.71122724,5.306068
2690,4369.56518534,5.320456
2700,4380.24096453,5.336335
2710,4361.80023078,5.354259
2720,4371.71122724,5.369832
2730,4361.80023078,5.398791
2740,4367.23491857,5.430735
2750,4371.71122724,5.469388
2760,4364.82465946,5.507409
2770,4383.2653932,5.549943
2780,4361.80023078,5.578274
2790,4361.80023078,5.595696
2800,4383.16044921,5.611001
2810,4373.28377592,5.630078
2820,4383.16044921,5.646978
2830,4367.84908813,5.664767
2840,4371.35883132,5.675769
2850,4371.71122724,5.691314
2860,4383.16044921,5.710787
2870,4363.5391881,5.730912
2880,4361.80023078,5.747031
2890,4361.80023078,5.762233
2900,4384.69468334,5.776403
2910,4361.80023078,5.792053
2920,4371.02059766,5.809136
2930,4369.56518534,5.829468
2940,4361.80023078,5.842477
2950,4383.16044921,5.858804
2960,4369.56518534,5.879851
2970,4371.71122724,5.906672
2980,4383.16044921,5.918581
2990,4362.14517134,5.932715
3000,4361.80023078,5.945071
3010,4383.16044921,5.974804
3020,4361.80023078,5.992098
3030,4408.11661967,6.018774
3040,4361.80023078,6.033447
3050,4383.16044921,6.049037
3060,4362.00495397,6.062513
3070,4371.02059766,6.077904
3080,4362.00495397,6.09413
3090,4371.02059766,6.110833
3100,4367.84908813,6.127599
3110,4361.80023078,6.139458
3120,4361.80023078,6.1567
3130,4371.71122724,6.175765
3140,4361.80023078,6.190393
3150,4364.82465946,6.205949
3160,4383.16044921,6.221006
3170,4380.24096453,6.235783
3180,4362.14517134,6.255275
3190,4361.80023078,6.277558
3200,4383.16044921,6.298905
3210,4371.02059766,6.318307
3220,4369.56518534,6.330944
3230,4364.82465946,6.344862
3240,4362.14517134,6.361564
3250,4361.80023078,6.374434
3260,4367.84908813,6.385608
3270,4380.24096453,6.399686
3280,4371.71122724,6.429879
3290,4361.80023078,6.456975
3300,4369.52451962,6.473823
3310,4383.16044921,6.494453
3320,4369.56518534,6.520394
3330,4367.84908813,6.553315
3340,4371.71122724,6.581918
3350,4371.71122724,6.600794
3360,4362.14517134,6.619645
3370,4380.24096453,6.63149
3380,4362.14517134,6.656645
3390,4361.80023078,6.677153
3400,4362.14517134,6.702782
3410,4371.02059766,6.720631
3420,4380.24096453,6.739016
3430,4372.78053708,6.762674
3440,4371.71122724,6.776067
3450,4364.82465946,6.793619
3460,4383.16044921,6.813197
3470,4383.16044921,6.827743
3480,4383.16044921,6.844181
3490,4361.80023078,6.865535
3500,4371.71122724,6.880738
3510,4361.80023078,6.900596
3520,4369.56518534,6.91151
3530,4380.24096453,6.927705
3540,4369.56518534,6.947201
3550,4371.71122724,6.965699
3560,4371.02059766,6.981896
3570,4371.71122724,7.012386
3580,4361.94044815,7.02692
3590,4383.16044921,7.054299
3600,4371.71122724,7.066053
3610,4361.80023078,7.093212
3620,4364.82465946,7.105304
3630,4361.80023078,7.132158
3640,4369.56518534,7.150361
3650,4383.16044921,7.173774
3660,4362.14517134,7.190937
3670,4383.16044921,7.203994
3680,4362.00495397,7.223337
3690,4383.16044921,7.240803
3700,4383.16044921,7.259225
3710,4380.24096453,7.276354
3720,4362.00495397,7.299225
3730,4361.80023078,7.323816
3740,4361.80023078,7.340752
3750,4383.16044921,7.365306
3760,4371.71122724,7.385213
3770,4371.02059766,7.401982
3780,4361.80023078,7.417475
3790,4362.00495397,7.428923
3800,4367.84908813,7.448949
3810,4367.84908813,7.479893
3820,4362.14517134,7.504319
3830,4380.24096453,7.544194
3840,4383.16044921,7.594218
3850,4362.14517134,7.629303
3860,4372.78053708,7.65459
3870,4383.16044921,7.687084
3880,4362.14517134,7.709183
3890,4371.71122724,7.733594
3900,4361.80023078,7.751461
3910,4362.14517134,7.765938
3920,4371.02059766,7.783181
3930,4380.24096453,7.797755
3940,4380.24096453,7.816276
3950,4361.80023078,7.8317
3960,4361.80023078,7.844963
3970,4361.80023078,7.862948
3980,4380.03624134,7.87765
3990,4371.71122724,7.907739
4000,4362.00495397,7.929698
4010,4361.80023078,7.940965
4020,4364.82465946,7.956664
4030,4380.24096453,7.97309
4040,4361.80023078,7.984394
4050,4380.93159412,8.012782
4060,4380.24096453,8.031167
4070,4362.14517134,8.043959
4080,4361.80023078,8.06071
4090,4361.80023078,8.088608
4100,4383.16044921,8.104031
4110,4370.66879362,8.116785
4120,4362.14517134,8.130214
4130,4361.80023078,8.147288
4140,4380.24096453,8.159001
4150,4364.82465946,8.171586
4160,4369.56518534,8.182956
4170,4362.14517134,8.197387
4180,4369.56518534,8.214492
4190,4370.59381884,8.240173
4200,4361.80023078,8.266789
4210,4367.84908813,8.28193
4220,4362.14517134,8.295249
4230,4362.00495397,8.314357
4240,4361.80023078,8.330202
4250,4383.16044921,8.347211
4260,4361.80023078,8.365635
4270,4408.11661967,8.384822
4280,4362.14517134,8.397304
4290,4371.71122724,8.413977
4300,4361.80023078,8.43723
4310,4363.94627268,8.481018
4320,4361.80023078,8.521261
4330,4383.16044921,8.536917
4340,4371.71122724,8.548923
4350,4380.24096453,8.579106
4360,4361.80023078,8.619249
4370,4380.24096453,8.636093
4380,4401.60118296,8.653772
4390,4388.00591909,8.680585
4400,4380.24096453,8.691763
4410,4380.24096453,8.718365
4420,4380.24096453,8.750489
4430,4388.00591909,8.774207
4440,4380.24096453,8.792984
4450,4401.60118296,8.809576
4460,4388.00591909,8.830616
4470,4388.00591909,8.854335
4480,4380.24096453,8.878099
4490,4388.00591909,8.895354
4500,4383.2653932,8.920664
4510,4380.24096453,8.932109
4520,4390.15196099,8.944066
4530,4390.15196099,8.957193
4540,4386.28982188,8.972198
4550,4380.24096453,8.996587
4560,4390.15196099,9.012711
4570,4383.2653932,9.028318
4580,4401.60118296,9.045314
4590,4380.31667608,9.060222
4600,4401.60118296,9.072652
4610,4383.2653932,9.089914
4620,4386.28982188,9.106397
4630,4380.24096453,9.13145
4640,4383.2653932,9.153093
4650,4390.15196099,9.169485
4660,4401.60118296,9.187566
4670,4380.24096453,9.217894
4680,4380.24096453,9.231684
4690,4380.24096453,9.249741
4700,4380.24096453,9.266363
4710,4401.60118296,9.281337
4720,4380.24096453,9.308065
4730,4386.28982188,9.34002
4740,4401.60118296,9.356916
4750,4386.28982188,9.375339
4760,4380.24096453,9.390301
4770,4390.15196099,9.406102
4780,4380.24096453,9.418936
4790,4386.28982188,9.443531
4800,4390.15196099,9.466416
4810,4380.24096453,9.484192
4820,4380.24096453,9.500671
4830,4383.2653932,9.53243
4840,4380.24096453,9.54852
4850,4380.24096453,9.57646
4860,4380.58590509,9.601776
4870,4401.60118296,9.63098
4880,4380.24096453,9.648984
4890,4388.21064228,9.674122
4900,4401.60118296,9.688283
4910,4388.00591909,9.707648
4920,4380.58590509,9.720644
4930,4380.24096453,9.737234
4940,4391.72450967,9.763059
4950,4390.15196099,9.776742
4960,4383.2653932,9.798744
4970,4386.28982188,9.815251
4980,4390.15196099,9.830906
4990,4380.44568772,9.849417
