iterations,fitness,time,fevals
0,22.0,0.017896
10,27.0,0.021403
20,29.0,0.027261
30,29.0,0.03033
40,30.0,0.035943
50,32.0,0.044284
60,33.0,0.047888
70,33.0,0.052107
80,34.0,0.055313
90,34.0,0.058396
100,34.0,0.061949
110,35.0,0.065014
120,34.0,0.073016
130,35.0,0.074756
140,37.0,0.075808
150,50.0,0.078047
160,51.0,0.080146
170,50.0,0.081232
180,51.0,0.082826
190,51.0,0.083756
200,51.0,0.084698
210,51.0,0.085672
220,51.0,0.090597
230,51.0,0.091673
240,51.0,0.092642
250,51.0,0.093652
260,51.0,0.095532
270,51.0,0.098825
280,52.0,0.099767
290,52.0,0.100658
300,51.0,0.103146
310,51.0,0.104133
320,51.0,0.105047
330,51.0,0.105995
340,52.0,0.106897
350,52.0,0.10796
360,52.0,0.10903
370,53.0,0.109972
380,53.0,0.110961
390,53.0,0.116392
400,54.0,0.117355
410,54.0,0.118376
420,53.0,0.119433
430,54.0,0.120487
440,53.0,0.121529
450,53.0,0.122505
460,53.0,0.123526
470,54.0,0.12492
480,54.0,0.254299
490,54.0,0.25561
500,54.0,0.257178
510,54.0,0.258457
520,53.0,0.259514
530,54.0,0.264784
540,53.0,0.266175
550,53.0,0.267294
560,53.0,0.268217
570,53.0,0.273663
580,53.0,0.275385
590,53.0,0.276487
600,53.0,0.277608
610,53.0,0.280293
620,53.0,0.288006
630,54.0,0.289167
640,55.0,0.291709
650,55.0,0.292852
660,56.0,0.29386
670,54.0,0.295127
680,55.0,0.296061
690,55.0,0.29827
700,55.0,0.300415
710,55.0,0.301345
720,56.0,0.303042
730,58.0,0.306213
740,58.0,0.30832
750,59.0,0.310356
760,59.0,0.311395
770,58.0,0.312488
780,58.0,0.313527
790,56.0,0.314571
800,59.0,0.315556
810,57.0,0.31647
820,62.0,0.317435
830,64.0,0.319714
840,64.0,0.321682
850,62.0,0.323017
860,62.0,0.331651
870,62.0,0.332887
880,62.0,0.337775
890,62.0,0.338779
900,70.0,0.340885
910,63.0,0.342999
920,63.0,0.345127
930,66.0,0.347782
940,64.0,0.348799
950,63.0,0.351734
960,62.0,0.353485
970,62.0,0.362077
980,62.0,0.363147
990,63.0,0.36447
1000,62.0,0.365475
1010,62.0,0.369394
1020,62.0,0.370546
1030,62.0,0.372289
1040,62.0,0.373273
1050,62.0,0.37523
1060,62.0,0.377366
1070,62.0,0.379847
1080,63.0,0.381635
1090,63.0,0.383131
1100,62.0,0.384693
1110,63.0,0.386418
1120,63.0,0.38783
1130,62.0,0.388785
1140,63.0,0.389714
1150,63.0,0.390616
1160,63.0,0.392981
1170,63.0,0.394376
1180,63.0,0.396435
1190,63.0,0.398023
1200,64.0,0.403223
1210,68.0,0.404259
1220,67.0,0.40522
1230,68.0,0.406129
1240,67.0,0.417299
1250,67.0,0.418297
1260,67.0,0.420362
1270,68.0,0.426033
1280,70.0,0.428166
1290,69.0,0.429125
1300,70.0,0.430028
1310,72.0,0.430894
1320,72.0,0.432207
1330,71.0,0.434176
1340,71.0,0.435373
1350,70.0,0.436668
1360,71.0,0.438184
1370,70.0,0.439064
1380,71.0,0.441364
1390,70.0,0.44246
1400,71.0,0.443479
1410,70.0,0.444376
1420,71.0,0.446404
1430,71.0,0.447803
1440,70.0,0.449417
1450,70.0,0.451465
1460,70.0,0.452972
1470,72.0,0.453977
1480,71.0,0.496335
1490,71.0,0.497488
1500,74.0,0.499529
1510,71.0,0.500601
1520,71.0,0.536949
1530,71.0,0.538371
1540,71.0,0.539496
1550,72.0,0.54083
1560,71.0,0.542432
1570,79.0,0.543316
1580,77.0,0.54429
1590,77.0,0.545299
1600,78.0,0.546257
1610,77.0,0.547185
1620,78.0,0.548174
1630,77.0,0.549148
1640,77.0,0.551824
1650,78.0,0.552755
1660,77.0,0.554171
1670,79.0,0.556257
1680,77.0,0.557717
1690,78.0,0.5586
1700,79.0,0.559904
1710,78.0,0.561465
1720,78.0,0.562461
1730,80.0,0.569139
1740,78.0,0.570082
1750,79.0,0.571735
1760,80.0,0.573333
1770,79.0,0.574793
1780,80.0,0.577667
1790,80.0,0.578809
1800,80.0,0.579742
1810,80.0,0.580679
1820,80.0,0.581846
1830,79.0,0.58559
1840,80.0,0.587033
1850,80.0,0.591964
1860,79.0,0.593127
1870,80.0,0.595222
1880,79.0,0.596665
1890,79.0,0.598819
1900,80.0,0.601082
1910,80.0,0.60197
1920,80.0,0.602838
1930,79.0,0.604057
1940,80.0,0.604964
1950,80.0,0.60587
1960,80.0,0.606775
1970,80.0,0.607746
1980,80.0,0.608673
1990,80.0,0.610819
2000,80.0,0.612446
2010,80.0,0.614133
2020,83.0,0.615302
2030,81.0,0.617153
2040,81.0,0.618037
2050,81.0,0.619792
2060,80.0,0.622412
2070,80.0,0.624515
2080,80.0,0.626287
2090,80.0,0.628303
2100,80.0,0.632111
2110,81.0,0.63331
2120,80.0,0.634241
2130,82.0,0.635847
2140,82.0,0.636831
2150,80.0,0.648989
2160,81.0,0.650788
2170,81.0,0.651756
2180,83.0,0.653472
2190,83.0,0.654433
2200,83.0,0.655395
2210,84.0,0.656293
2220,83.0,0.657173
2230,83.0,0.658988
2240,82.0,0.660101
2250,79.0,0.663563
2260,80.0,0.664461
2270,80.0,0.665399
2280,80.0,0.667061
2290,82.0,0.668584
2300,80.0,0.670009
2310,80.0,0.676188
2320,80.0,0.678317
2330,79.0,0.679384
2340,80.0,0.681198
2350,80.0,0.6821
2360,80.0,0.684395
2370,80.0,0.685669
