iterations,fitness,time
0,3233.26808632,0.00143799999999
10,3233.56307949,0.00190599999999
20,3278.5258001,0.002381
30,3503.49469372,0.002691
40,3507.02515112,0.00314900000001
50,3348.79155395,0.00360700000002
60,3374.92514024,0.00409300000003
70,3367.0225478,0.00447200000002
80,3480.03680748,0.012173
90,3549.96974205,0.012587
100,3657.81168911,0.013055
110,3570.99700521,0.013514
120,3600.46997969,0.013917
130,3514.26573828,0.014296
140,3585.248078,0.014617
150,3687.60879924,0.01542
160,3630.51068459,0.015873
170,3773.4674204,0.016297
180,3756.95155421,0.016777
190,3776.323178,0.017176
200,3642.92919292,0.017635
210,3745.07936178,0.018083
220,3727.14321579,0.01855
230,3594.5867441,0.018938
240,3596.05347873,0.019256
250,3741.30876638,0.020372
260,3706.6512474,0.020872
270,3810.78376715,0.021237
280,3839.08472177,0.021568
290,3605.27941456,0.0219240000001
300,3788.59453452,0.0222310000001
310,3777.95240762,0.0225600000001
320,3759.94431388,0.022861
330,3740.07093261,0.02319
340,3892.23931906,0.024262
350,3898.86811788,0.024589
360,3861.65021892,0.024908
370,3720.79225948,0.025222
380,3783.66555792,0.025537
390,3672.28186354,0.025948
400,3801.50488467,0.026307
410,3759.70882024,0.0266
420,3761.58382645,0.026877
430,3748.52335098,0.027161
440,3793.31864755,0.027458
450,3812.14203832,0.027735
460,3750.20029979,0.028037
470,3777.72660865,0.028363
480,3799.4771032,0.02881
490,3694.20323553,0.029359
500,3793.98266506,0.029826
510,3766.98534299,0.030285
520,3771.23956833,0.0308730000001
530,3861.33157428,0.0313510000001
540,3920.93466748,0.0318170000001
550,3970.49780773,0.0322840000001
560,3972.89601757,0.0326910000001
570,3999.77349642,0.0333370000001
580,4036.63912774,0.0337370000001
590,4084.53577144,0.0341870000001
600,4102.4871063,0.0345820000001
610,3925.30609365,0.0349840000001
620,3913.33835493,0.035469
630,3957.64161795,0.035939
640,3933.539944,0.036411
650,3910.15821067,0.041419
660,3927.41809936,0.041823
670,3927.41809936,0.042227
680,3792.54056708,0.042625
690,3779.93063439,0.043035
700,3861.94501792,0.043434
710,3873.67918052,0.043841
720,3786.81601555,0.044444
730,3786.81601555,0.044969
740,3793.42131566,0.046506
750,3720.05227264,0.046941
760,3636.83314341,0.047343
770,3663.51598309,0.04775
780,3707.56609118,0.04816
790,3766.83406728,0.048568
800,3955.86507933,0.052845
810,3972.56060701,0.053234
820,3931.30863509,0.053615
830,3997.08058722,0.054003
840,3929.85490797,0.054391
850,3813.72171852,0.054781
860,3727.69702438,0.055166
870,3683.62200821,0.057872
880,3734.85533506,0.062432
890,3724.08819603,0.062878
900,3642.87778591,0.063349
910,3644.89398997,0.063853
920,3533.72122503,0.064316
930,3425.32645672,0.064797
940,3538.9097031,0.065354
950,3482.59877736,0.065799
960,3559.27283723,0.066204
970,3560.11889123,0.066513
980,3567.84770804,0.066874
990,3578.58880167,0.067223
1000,3585.66596641,0.067556
1010,3696.0300531,0.068016
1020,3726.34346513,0.068451
1030,3765.63810168,0.068992
