iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,f1_trg,f1_tst,train_time,pred_time
0,0.164737694607,0.164837930337,0.112567250655,0.111564775988,0.202355858648,0.200734637149,0.166826,0.148512
10,0.164451262712,0.164546057333,0.112567250655,0.111564775988,0.202355858648,0.200734637149,0.424831,0.115166
20,0.164613835272,0.164705708116,0.112567250655,0.111564775988,0.202355858648,0.200734637149,0.635233,0.106523
30,0.164615900096,0.164707845092,0.112567250655,0.111564775988,0.202355858648,0.200734637149,0.890784,0.092732
40,0.16468311171,0.164774009844,0.112567250655,0.111564775988,0.202355858648,0.200734637149,1.119331,0.092903
50,0.164504910713,0.164597197015,0.112567250655,0.111564775988,0.202355858648,0.200734637149,1.338068,0.098141
60,0.164495768839,0.164588129186,0.112567250655,0.111564775988,0.202355858648,0.200734637149,1.585777,0.09198
70,0.159943077779,0.160036907865,0.112567250655,0.111564775988,0.202355858648,0.200734637149,1.796906,0.0947420000001
80,0.159892161431,0.1599897603,0.112567250655,0.111564775988,0.202355858648,0.200734637149,2.011327,0.0927649999999
90,0.149077588676,0.149155943769,0.112567250655,0.111564775988,0.202355858648,0.200734637149,2.219506,0.103472
100,0.149009754396,0.149066625521,0.112567250655,0.111564775988,0.202355858648,0.200734637149,2.461995,0.0943509999997
110,0.130670438863,0.130724988164,0.112567250655,0.111564775988,0.202355858648,0.200734637149,2.675867,0.0931960000003
120,0.119671206747,0.119717773275,0.785846323631,0.783381152064,0.20061791967,0.203651115619,2.883723,0.105141
130,0.119653244358,0.119702274674,0.786922334115,0.783822555727,0.199937843158,0.203334688898,3.173451,0.102927
140,0.119715011435,0.119765290487,0.784549593047,0.779849922754,0.196687583582,0.201041249499,3.379912,0.0964339999999
150,0.118771427252,0.118872280501,0.734280590426,0.731736923416,0.213603331428,0.218076551946,3.649006,0.100135
160,0.11873750569,0.118839667362,0.734942750724,0.733392187155,0.214408373538,0.219638242894,3.857938,0.0974989999999
170,0.118465617147,0.118576866649,0.748654986895,0.746303244317,0.231871838111,0.235450615231,4.069937,0.094257
180,0.11409310314,0.114206916636,0.821713339771,0.814058706687,0.232541567696,0.222427318874,4.283458,0.0960580000003
190,0.114463322508,0.114568612467,0.816526417437,0.808982564555,0.229789205467,0.22411474675,4.520679,0.0933300000001
200,0.113949910641,0.114047671925,0.818788798455,0.813948355771,0.231812865497,0.225895316804,4.73585,0.0934759999996
210,0.113925400747,0.114022100679,0.821520209684,0.816265725006,0.224805272618,0.218676677616,4.949834,0.0963270000005
220,0.113917761836,0.114015391996,0.819175058629,0.814610461267,0.231652989449,0.226519337017,5.186307,0.0945659999997
230,0.113851211336,0.113926339846,0.823396330528,0.820900463474,0.233321355851,0.229710488847,5.397906,0.0933820000001
240,0.113797793856,0.113853838898,0.826458821906,0.823769587288,0.236094243381,0.231102551757,5.629392,0.0930429999995
250,0.113790475312,0.113838277736,0.827203752242,0.824983447363,0.235939978041,0.233816425121,5.881241,0.0965140000008
260,0.110510467932,0.110546134432,0.85380052421,0.852019421761,0.226536272077,0.223508975101,6.097869,0.0935199999996
270,0.110472636846,0.11047865511,0.857442405849,0.854336790995,0.237117968404,0.228971962617,6.313172,0.0957689999993
280,0.110382655134,0.110412811573,0.850406952683,0.8488192452,0.239337822671,0.232922732363,6.550689,0.0926760000007
290,0.110316753281,0.110348558118,0.853028003863,0.850915912602,0.248977865501,0.240584598089,6.766034,0.0962640000002
300,0.109862454567,0.109889648345,0.859097806594,0.85610240565,0.251063205749,0.243619489559,6.980626,0.0941720000001
310,0.107904067273,0.107942481878,0.850269002621,0.84639152505,0.252993805919,0.241830065359,7.193766,0.0939379999996
320,0.107844479047,0.107875555197,0.849358532211,0.846060472302,0.255115961801,0.246353322528,7.420905,0.0946509999998
330,0.107819159816,0.107847153594,0.850875982894,0.847826086957,0.253349910209,0.245210727969,7.643524,0.0954719999998
340,0.106071537318,0.106090634354,0.86522278935,0.8633855661,0.250651940482,0.246041412911,7.860318,0.093916
350,0.106080247394,0.106094919445,0.864146778866,0.862392407857,0.250304506699,0.247435123718,8.135014,0.0913360000004
360,0.106031765453,0.106046319457,0.865305559388,0.864599426175,0.24938499385,0.245851259988,8.350693,0.0946159999999
370,0.106031080146,0.106046273169,0.865498689474,0.864820128007,0.250576479631,0.247080516288,8.562558,0.0929209999996
380,0.105947401722,0.105956337658,0.866960960132,0.866806444493,0.251242236025,0.25077591558,8.786507,0.0959610000007
390,0.105956634015,0.105975965939,0.869747551386,0.868351357316,0.249801366598,0.247318611987,9.003054,0.0949399999996
400,0.105834181815,0.105868564133,0.873941233274,0.872986095785,0.2513517942,0.245245901639,9.227812,0.0969079999999
410,0.102070205867,0.102091209533,0.887432749345,0.888435224012,0.0,0.0,9.441204,0.093073
420,0.102049113248,0.102065555827,0.887432749345,0.888435224012,0.0,0.0,9.698211,0.0989129999997
430,0.102118530276,0.102138452009,0.887432749345,0.888435224012,0.0,0.0,9.912895,0.0939429999996
440,0.101957507903,0.101970001626,0.887432749345,0.888435224012,0.0,0.0,10.129011,0.0937199999996
450,0.101881957578,0.10191757597,0.887432749345,0.888435224012,0.0,0.0,10.370858,0.0924040000009
460,0.101832776806,0.101865352559,0.887432749345,0.888435224012,0.0,0.0,10.588006,0.0934910000005
470,0.101791505201,0.101797525951,0.887432749345,0.888435224012,0.0,0.0,10.798202,0.0921890000012
480,0.101735534307,0.101713020252,0.887432749345,0.888435224012,0.0,0.0,11.017387,0.0953279999991
490,0.101692874174,0.101671815653,0.887432749345,0.888435224012,0.0,0.0,11.284837,0.0973059999997
500,0.102169330793,0.102149594665,0.887432749345,0.888435224012,0.0,0.0,11.499226,0.0948880000001
510,0.101668113718,0.101658986335,0.887432749345,0.888435224012,0.0,0.0,11.713197,0.0944680000001
520,0.101671749272,0.10166815012,0.887432749345,0.888435224012,0.0,0.0,11.971044,0.09016
530,0.101633900014,0.101637232293,0.887432749345,0.888435224012,0.0,0.0,12.247818,0.0928529999995
540,0.101495253452,0.101489635912,0.887432749345,0.888435224012,0.0,0.0,12.461804,0.0953099999999
550,0.0820871039442,0.0820155094424,0.887432749345,0.888435224012,0.0,0.0,12.715632,0.0896559999994
560,0.0830815989702,0.0830324471782,0.887432749345,0.888435224012,0.0,0.0,12.929829,0.0947639999999
570,0.0819767164595,0.0819308965187,0.887432749345,0.888435224012,0.0,0.0,13.152207,0.0979040000003
580,0.0734089765246,0.0733749029353,0.887432749345,0.888435224012,0.0,0.0,13.388237,0.0926220000013
590,0.0697347833137,0.0696850962764,0.887432749345,0.888435224012,0.0,0.0,13.801548,0.145613999999
600,0.0681833977838,0.0681171930133,0.887432749345,0.888435224012,0.0,0.0,14.12618,0.149123000002
610,0.0681368605354,0.0680739299122,0.887432749345,0.888435224012,0.0,0.0,14.503118,0.137756000001
620,0.0678630201326,0.0678786307598,0.887432749345,0.888435224012,0.0,0.0,14.773634,0.152673999999
630,0.0676150090127,0.0676253604188,0.887432749345,0.888435224012,0.0,0.0,15.13948,0.140821
640,0.0669783925906,0.0669759639791,0.887432749345,0.888435224012,0.0,0.0,15.511836,0.135204999999
650,0.0668939745416,0.0668886125173,0.887432749345,0.888435224012,0.0,0.0,15.784732,0.132040000001
660,0.0642848076265,0.0642413797976,0.887432749345,0.888435224012,0.0,0.0,16.141691,0.381490000001
670,0.0642554775704,0.0641958546424,0.887432749345,0.888435224012,0.0,0.0,17.751171,0.177373999999
680,0.0642282456473,0.0641753961775,0.887432749345,0.888435224012,0.0,0.0,18.076113,0.146832000001
690,0.0635948185619,0.0635533279932,0.887432749345,0.888435224012,0.0,0.0,18.344925,0.159150000001
700,0.0635056857109,0.0634831634545,0.887432749345,0.888435224012,0.0,0.0,18.661571,0.166785
710,0.0574340800666,0.0573780892771,0.887432749345,0.888435224012,0.0,0.0,19.01865,0.135643999999
720,0.0572611000904,0.0571785981469,0.887432749345,0.888435224012,0.0,0.0,19.32542,0.153058
