iterations,fitness,time
0,3107.89593622,0.000450000000001
10,3222.76085754,0.000889999999998
20,3304.25914084,0.00134999999999
30,3678.2017318,0.00180199999998
40,3638.72667286,0.00226099999998
50,3647.90903136,0.00291099999998
60,3719.78131868,0.00355099999999
70,3645.48208589,0.00403399999999
80,3716.85104758,0.004696
90,3858.62465203,0.00516699999999
100,3764.49416222,0.00562999999998
110,3757.36021209,0.00613399999999
120,3787.22700253,0.00660499999999
130,3748.49410871,0.007076
140,3792.50543961,0.00758999999999
150,3819.81303058,0.00818799999999
160,3809.81325921,0.009407
170,4018.4158455,0.010108
180,3861.8902676,0.010712
190,3939.27609637,0.011184
200,3912.39024319,0.011681
210,3846.13075842,0.012163
220,3852.93844748,0.012738
230,3810.86193647,0.017755
240,3851.24076778,0.018465
250,3831.77566922,0.019128
260,3882.55538468,0.019792
270,3848.46190753,0.020463
280,3804.45545495,0.021145
290,3814.53168964,0.021642
300,3937.77480504,0.022845
310,3901.59697946,0.023436
320,3953.75533923,0.023916
330,3956.44034288,0.024574
340,3958.15601129,0.025213
350,3883.62950927,0.025833
360,3880.43573015,0.026478
370,3789.95403067,0.027065
380,3802.93740386,0.027782
390,3700.78857925,0.030634
400,3881.64698273,0.031278
410,3699.58408372,0.031895
420,3750.26582504,0.032613
430,3799.17255724,0.033275
440,3865.49003058,0.0339
450,3916.95479944,0.034507
460,3823.8770137,0.035087
470,3763.74093848,0.035826
480,3855.1439136,0.036411
490,3855.54066119,0.036883
500,3922.51269083,0.037453
510,3892.01895217,0.037928
520,4108.02322872,0.038395
530,4101.98942378,0.038876
540,3923.34484055,0.039338
550,3722.86114775,0.039912
560,3851.70961627,0.040378
570,3817.12407484,0.0415360000001
580,3848.60793784,0.0423080000001
590,3816.25719096,0.0429270000001
600,3872.51417532,0.0435160000001
610,4075.18608961,0.0440730000001
620,3927.78759113,0.0446150000001
630,4138.67463622,0.045156
640,4021.87928398,0.045698
650,3903.51303989,0.046162
660,3914.4840962,0.049682
670,3978.29283154,0.0502130000001
680,3938.46192516,0.0509510000001
690,3876.19229746,0.05155
700,4119.31280202,0.0522280000001
710,4136.71449031,0.0527250000001
720,4061.87122862,0.0533910000001
730,4044.05775519,0.0547940000001
740,4270.91110483,0.0554470000001
750,4178.44025972,0.0561330000001
760,4324.72884902,0.056819
770,4224.1609228,0.057483
780,4237.18151398,0.058147
790,4276.64870322,0.058806
800,4244.40309666,0.05945
810,4166.73983739,0.060199
820,4224.74573873,0.060896
830,4137.50058956,0.061597
840,4062.41564429,0.062103
850,4202.091163,0.06254
860,4150.79349567,0.062957
870,4153.6551995,0.06337
880,4017.51776638,0.063781
890,4016.97373509,0.064185
900,3987.66624536,0.064594
910,3881.60745104,0.064994
920,3831.09680594,0.066045
930,3922.00885755,0.066728
