iterations,fitness,time
0,4091.12828227,0.117038
10,4267.87083421,0.226445
20,4247.45841749,0.305461
30,4247.45841749,0.387411
40,4247.45841749,0.471465
50,4247.45841749,0.530746
60,4247.45841749,0.580866
70,4247.45841749,0.637626
80,4247.45841749,0.69106
90,4247.45841749,0.750378
100,4275.39491241,0.799522
110,4247.45841749,0.879465
120,4247.45841749,0.928344
130,4247.45841749,0.965204
140,4275.39491241,0.998555
150,4247.45841749,1.052951
160,4275.39491241,1.095805
170,4247.45841749,1.136946
180,4247.45841749,1.171237
190,4247.45841749,1.206976
200,4247.45841749,1.25179
210,4247.45841749,1.283352
220,4247.45841749,1.332703
230,4247.45841749,1.378165
240,4247.45841749,1.425563
250,4247.45841749,1.457828
260,4247.45841749,1.50425
270,4247.45841749,1.566196
280,4247.45841749,1.609868
290,4247.45841749,1.729688
300,4247.45841749,1.816001
310,4247.45841749,1.899456
320,4247.45841749,1.947674
330,4275.39491241,1.988467
340,4247.45841749,2.06673
350,4247.45841749,2.09898
360,4247.45841749,2.167662
370,4256.67878437,2.219701
380,4247.45841749,2.260779
390,4247.45841749,2.321198
400,4247.45841749,2.349348
410,4247.45841749,2.386961
420,4247.45841749,2.409657
430,4247.45841749,2.442957
440,4247.45841749,2.464366
450,4247.45841749,2.487649
460,4275.39491241,2.522869
470,4247.45841749,2.549998
480,4247.45841749,2.569828
490,4247.45841749,2.604378
500,4247.45841749,2.660369
510,4247.45841749,2.688572
520,4247.45841749,2.717236
530,4247.45841749,2.749768
540,4247.45841749,2.77534
550,4247.45841749,2.807438
560,4247.45841749,2.831778
570,4247.45841749,2.855799
580,4247.45841749,2.884221
590,4247.45841749,2.912318
600,4247.45841749,2.974084
610,4247.45841749,2.996417
620,4247.45841749,3.020095
630,4247.45841749,3.067225
640,4247.45841749,3.106077
650,4247.45841749,3.153614
660,4247.45841749,3.185257
670,4247.45841749,3.221601
680,4247.45841749,3.253663
690,4247.45841749,3.27872
700,4247.45841749,3.307284
710,4247.45841749,3.358187
720,4247.45841749,3.413377
730,4247.45841749,3.458585
740,4247.45841749,3.528626
750,4247.45841749,3.592346
760,4247.45841749,3.654373
770,4247.45841749,3.706771
780,4247.45841749,3.723243
790,4247.45841749,3.747457
800,4247.45841749,3.761667
810,4275.39491241,3.786018
820,4247.45841749,3.801796
830,4247.45841749,3.83027
840,4275.39491241,3.847411
850,4256.67878437,3.872774
860,4247.45841749,3.892905
870,4247.45841749,3.911334
880,4247.45841749,3.932688
890,4247.45841749,3.949897
900,4247.45841749,3.963482
910,4247.45841749,3.980634
920,4247.45841749,4.001187
930,4247.45841749,4.023511
940,4256.67878437,4.039825
950,4256.67878437,4.071512
960,4247.45841749,4.091204
970,4247.45841749,4.112465
980,4247.45841749,4.150551
990,4247.45841749,4.181974
1000,4247.45841749,4.238169
1010,4247.45841749,4.27203
1020,4247.45841749,4.294765
1030,4247.45841749,4.32655
1040,4247.45841749,4.349191
1050,4247.45841749,4.369789
1060,4247.45841749,4.388314
1070,4247.45841749,4.406932
1080,4256.67878437,4.426708
1090,4247.45841749,4.440608
1100,4247.45841749,4.453105
1110,4247.45841749,4.479492
1120,4247.45841749,4.492828
1130,4247.45841749,4.51804
1140,4247.45841749,4.549312
1150,4247.45841749,4.567241
1160,4247.45841749,4.584184
1170,4247.45841749,4.610396
1180,4247.45841749,4.628455
1190,4247.45841749,4.644668
1200,4247.45841749,4.658874
1210,4256.67878437,4.675966
1220,4247.45841749,4.697556
1230,4255.74030838,4.710386
1240,4256.67878437,4.726604
1250,4247.45841749,4.745996
1260,4247.45841749,4.759651
1270,4247.45841749,4.774435
1280,4247.45841749,4.794029
1290,4247.45841749,4.836249
1300,4247.45841749,4.86089
1310,4247.45841749,4.880873
1320,4247.45841749,4.903186
1330,4247.45841749,4.91565
1340,4247.45841749,4.930385
1350,4247.45841749,4.946154
1360,4247.45841749,4.962634
1370,4256.67878437,4.976323
1380,4247.45841749,4.993849
1390,4247.45841749,5.006046
1400,4247.45841749,5.018267
1410,4247.45841749,5.037803
1420,4247.45841749,5.07328
1430,4247.45841749,5.148969
1440,4247.45841749,5.229285
1450,4248.47321072,5.290816
1460,4247.45841749,5.346628
1470,4275.39491241,5.397457
1480,4247.45841749,5.448082
1490,4247.45841749,5.498151
1500,4247.45841749,5.510367
1510,4247.45841749,5.528809
1520,4247.45841749,5.544475
1530,4256.07917686,5.560904
1540,4265.48391595,5.579586
1550,4247.45841749,5.593911
1560,4247.45841749,5.609749
1570,4247.45841749,5.62353
1580,4247.45841749,5.638736
1590,4247.45841749,5.659315
1600,4247.45841749,5.674162
1610,4247.45841749,5.69621
1620,4247.45841749,5.719209
1630,4247.45841749,5.730949
1640,4247.45841749,5.747122
1650,4247.45841749,5.761032
1660,4256.67878437,5.776639
1670,4247.45841749,5.788663
1680,4247.45841749,5.804921
1690,4247.45841749,5.821538
1700,4247.45841749,5.850377
1710,4247.45841749,5.871937
1720,4247.45841749,5.901282
1730,4247.45841749,5.921696
1740,4247.45841749,5.952445
1750,4247.45841749,5.977127
1760,4247.45841749,6.000858
1770,4247.45841749,6.018788
1780,4247.45841749,6.042073
1790,4247.45841749,6.081907
1800,4247.45841749,6.140086
1810,4247.45841749,6.165312
1820,4247.45841749,6.198436
1830,4275.39491241,6.219997
1840,4275.39491241,6.258118
1850,4275.39491241,6.269458
1860,4247.45841749,6.286004
1870,4247.45841749,6.30231
1880,4275.39491241,6.319303
1890,4247.45841749,6.333304
1900,4247.45841749,6.351281
1910,4247.45841749,6.366743
1920,4247.45841749,6.399388
1930,4247.45841749,6.416298
1940,4262.64338605,6.448917
1950,4247.45841749,6.466112
1960,4247.45841749,6.477707
1970,4247.45841749,6.489588
1980,4247.45841749,6.504739
1990,4247.45841749,6.526373
2000,4257.36248408,6.543473
2010,4247.45841749,6.55785
2020,4275.39491241,6.583781
2030,4267.62995785,6.600714
2040,4247.45841749,6.623067
2050,4247.45841749,6.635651
2060,4247.45841749,6.658779
2070,4247.45841749,6.680285
2080,4247.45841749,6.697093
2090,4247.45841749,6.708923
2100,4275.39491241,6.725261
2110,4275.39491241,6.744295
2120,4247.45841749,6.760082
2130,4247.45841749,6.779323
2140,4247.45841749,6.797818
2150,4247.45841749,6.819149
2160,4247.45841749,6.833226
2170,4247.45841749,6.85555
2180,4247.45841749,6.866556
2190,4247.45841749,6.888222
2200,4247.45841749,6.906972
2210,4247.45841749,6.933027
2220,4247.45841749,6.96586
2230,4247.45841749,6.988369
2240,4256.67878437,7.000506
2250,4247.45841749,7.015266
2260,4247.45841749,7.041031
2270,4247.45841749,7.05887
2280,4256.67878437,7.097394
2290,4247.45841749,7.121829
2300,4247.45841749,7.13718
2310,4247.45841749,7.15531
2320,4247.45841749,7.176721
2330,4247.45841749,7.19618
2340,4247.45841749,7.215373
2350,4247.45841749,7.235011
2360,4247.45841749,7.25962
2370,4247.45841749,7.276629
2380,4247.45841749,7.29273
2390,4268.48811649,7.3054
2400,4247.45841749,7.319402
2410,4247.45841749,7.331673
2420,4247.45841749,7.353899
2430,4247.45841749,7.368104
2440,4247.45841749,7.38463
2450,4247.45841749,7.412772
2460,4247.45841749,7.430292
2470,4247.45841749,7.449961
2480,4247.45841749,7.46743
2490,4247.45841749,7.481309
2500,4247.45841749,7.500424
2510,4247.45841749,7.520195
2520,4247.45841749,7.535078
2530,4247.45841749,7.562077
2540,4247.45841749,7.579278
2550,4247.45841749,7.606256
2560,4247.45841749,7.626228
2570,4247.45841749,7.639366
2580,4247.45841749,7.653911
2590,4256.67878437,7.671383
2600,4247.45841749,7.692086
2610,4247.45841749,7.722604
2620,4256.67878437,7.739581
2630,4247.45841749,7.759408
2640,4256.67878437,7.772353
2650,4247.45841749,7.791324
2660,4247.45841749,7.805395
2670,4247.45841749,7.838992
2680,4247.45841749,7.871495
2690,4247.45841749,7.890136
2700,4247.45841749,7.911141
2710,4247.45841749,7.926552
2720,4247.45841749,7.94568
2730,4247.45841749,7.969948
2740,4247.45841749,7.985499
2750,4256.67878437,8.001973
2760,4247.45841749,8.032699
2770,4247.45841749,8.05399
2780,4247.45841749,8.080698
2790,4247.45841749,8.099865
2800,4247.45841749,8.117501
2810,4247.45841749,8.133178
2820,4247.45841749,8.166437
2830,4247.45841749,8.187197
2840,4247.45841749,8.21839
2850,4247.45841749,8.232221
2860,4247.45841749,8.253153
2870,4247.45841749,8.265369
2880,4247.45841749,8.279035
2890,4247.45841749,8.302012
2900,4247.45841749,8.334852
2910,4247.45841749,8.354031
2920,4247.45841749,8.373528
2930,4247.45841749,8.391298
2940,4275.39491241,8.407314
2950,4247.45841749,8.430744
2960,4247.45841749,8.441961
2970,4247.45841749,8.462137
2980,4247.45841749,8.480385
2990,4247.45841749,8.493379
3000,4247.45841749,8.51098
3010,4247.45841749,8.529746
3020,4247.45841749,8.543995
3030,4247.45841749,8.562293
3040,4247.45841749,8.601577
3050,4247.45841749,8.617582
3060,4247.45841749,8.632231
3070,4247.45841749,8.647559
3080,4247.45841749,8.666793
3090,4275.39491241,8.690051
3100,4247.45841749,8.707804
3110,4247.45841749,8.734025
3120,4247.45841749,8.753203
3130,4247.45841749,8.769987
3140,4247.45841749,8.79861
3150,4247.45841749,8.820389
3160,4247.45841749,8.836499
3170,4247.45841749,8.851138
3180,4247.45841749,8.8725
3190,4247.45841749,8.883947
3200,4247.45841749,8.904172
3210,4247.45841749,8.922413
3220,4247.45841749,8.946647
3230,4247.45841749,8.958221
3240,4247.45841749,8.978009
3250,4247.45841749,8.994185
3260,4247.45841749,9.008908
3270,4247.45841749,9.028487
3280,4247.45841749,9.050203
3290,4247.45841749,9.070231
3300,4247.45841749,9.08874
3310,4247.45841749,9.10645
3320,4275.39491241,9.1245
3330,4247.45841749,9.164938
3340,4247.45841749,9.201608
3350,4247.45841749,9.218557
3360,4247.45841749,9.260048
3370,4247.45841749,9.288051
3380,4247.45841749,9.303708
3390,4247.45841749,9.321367
3400,4247.45841749,9.335729
3410,4247.45841749,9.352571
3420,4247.45841749,9.369488
3430,4247.45841749,9.383437
3440,4247.45841749,9.400061
3450,4256.67878437,9.412904
3460,4247.45841749,9.429351
3470,4247.45841749,9.443746
3480,4247.45841749,9.467427
3490,4247.45841749,9.485558
3500,4247.45841749,9.517107
3510,4256.67878437,9.531233
3520,4247.45841749,9.54928
3530,4247.45841749,9.566347
3540,4247.45841749,9.594089
3550,4256.67878437,9.613662
3560,4247.45841749,9.639362
3570,4247.45841749,9.654651
3580,4247.45841749,9.674386
3590,4247.45841749,9.710553
3600,4247.45841749,9.728211
3610,4247.45841749,9.745075
3620,4247.45841749,9.760464
3630,4247.45841749,9.777553
3640,4247.45841749,9.795319
3650,4247.45841749,9.815664
3660,4275.39491241,9.833139
3670,4247.45841749,9.857079
3680,4247.45841749,9.871331
3690,4247.45841749,9.884596
3700,4247.45841749,9.896199
3710,4247.45841749,9.908629
3720,4247.45841749,9.922851
3730,4247.45841749,9.942514
3740,4247.45841749,9.953972
3750,4247.45841749,9.972501
3760,4247.45841749,9.991379
3770,4249.04056744,10.014098
3780,4247.45841749,10.042535
3790,4247.45841749,10.058839
3800,4247.45841749,10.099351
3810,4247.45841749,10.11848
3820,4247.45841749,10.160484
3830,4247.45841749,10.216506
3840,4247.45841749,10.242704
3850,4247.45841749,10.270696
