iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,f1_trg,f1_tst,train_time,pred_time
0,0.0909411660279,0.0908394800539,0.887432749345,0.888435224012,0.0,0.0,0.332955,0.236972
10,0.0432391664312,0.0426269038639,0.887432749345,0.888435224012,0.0,0.0,0.916596,0.125667
20,0.0332802668569,0.0327963615444,0.892095461443,0.893511366144,0.609017294812,0.610101010101,1.469638,0.137389
30,0.032514681109,0.0325788400385,0.887432749345,0.888435224012,0.0,0.0,2.076077,0.0960569999999
40,0.0324776506219,0.0324156071002,0.887432749345,0.888435224012,0.0,0.0,2.638559,0.109514
50,0.0323454282057,0.0322908656658,0.887432749345,0.888435224012,0.0,0.0,3.162863,0.0969760000002
60,0.0322735256412,0.0322063349128,0.887432749345,0.888435224012,0.0,0.0,3.771927,0.0983499999999
70,0.0320518056458,0.0320304590809,0.887432749345,0.888435224012,0.0,0.0,4.330848,0.100792
80,0.0314074543728,0.0316064558207,0.902745206235,0.900794526595,0.600657074884,0.592290249433,4.885607,0.114101
90,0.0311991890367,0.0314763710702,0.902827976273,0.901235930258,0.60058970288,0.592996816735,6.19415,0.174968
100,0.030969277035,0.0312434195314,0.904731687129,0.901787684838,0.596941753239,0.584112149533,7.302942,0.12566
110,0.0308659154948,0.0311520690071,0.904455787005,0.902229088501,0.600806916427,0.590951061865,7.870699,0.099503
120,0.0308228467982,0.031151579015,0.905173127328,0.902118737586,0.599837000815,0.587633658763,8.418908,0.105339
130,0.0307854934283,0.0310737765356,0.905145537315,0.901898035754,0.597140848371,0.583996256434,8.996961,0.114816
140,0.0307501377648,0.0309882868503,0.905504207477,0.90200838667,0.597200987887,0.581920903955,9.59243,0.188228000001
150,0.0307328934527,0.0309616223114,0.905531797489,0.902118737586,0.593927893738,0.57942152679,10.180699,0.102335
160,0.0307156500729,0.0309256360291,0.905780107601,0.902339439417,0.592822224872,0.577968526466,11.050438,0.118436
170,0.0306997577664,0.0309222626793,0.906028417713,0.902339439417,0.592388702729,0.577968526466,11.647959,0.102076
180,0.0306662593293,0.0309815545895,0.90611118775,0.901787684838,0.59073962718,0.572526416907,12.227794,0.10193
190,0.0306299095428,0.0309421078544,0.906083597738,0.902670492165,0.589879518072,0.574734811958,12.760767,0.101301
200,0.0306115059103,0.0309337762314,0.906414677887,0.902118737586,0.589147286822,0.56920835357,13.321029,0.100433
210,0.0306069738263,0.0308924895518,0.906359497862,0.902339439417,0.588705768299,0.569761789013,13.935719,0.109283
220,0.030599264557,0.0309092479782,0.906552627949,0.902449790333,0.588906420682,0.569200779727,14.546924,0.102138
230,0.0305959907,0.0309149595577,0.906387087874,0.901566983006,0.586370839937,0.562315996075,15.103617,0.104194000001
240,0.030595098924,0.0309107926878,0.906249137812,0.901677333922,0.586618004866,0.565153733529,15.649671,0.103350000001
250,0.0305918289394,0.0309159098505,0.906056007725,0.901566983006,0.58591754834,0.564027370479,16.256153,0.103175
260,0.0305959821875,0.0309204539664,0.905918057663,0.901677333922,0.585259061056,0.564303178484,16.901609,0.104321
270,0.0305984295341,0.0309246910129,0.905973237688,0.901346281174,0.58560311284,0.562622309198,17.469158,0.103442999999
280,0.0306003296891,0.0309245493187,0.905918057663,0.901346281174,0.584349098001,0.562193927522,18.034614,0.0993260000006
290,0.0306050258357,0.0309250070893,0.9060008277,0.901346281174,0.584866577312,0.561764705882,18.804463,0.115223000002
300,0.0305996122392,0.0309287591167,0.905973237688,0.90145663209,0.584694126249,0.562040215792,19.433653,0.101088999999
310,0.0305973279154,0.0309282566854,0.905780107601,0.901566983006,0.584094507368,0.562745098039,19.987997,0.0960190000008
320,0.0305947156539,0.0309216434477,0.905614567527,0.90145663209,0.583059110299,0.561610211095,20.523318,0.0974469999989
330,0.0305929948319,0.0309242069305,0.905614567527,0.90145663209,0.583160716462,0.561610211095,21.101907,0.104532
340,0.0305911416633,0.0309302670809,0.905642157539,0.901566983006,0.583434835566,0.562315996075,21.676466,0.0952399999997
350,0.0305887255389,0.0309309496973,0.905669747551,0.901346281174,0.583201267829,0.560903732809,22.208559,0.0979550000004
360,0.030583592291,0.0309345907079,0.905586977514,0.901566983006,0.583292742328,0.562315996075,22.79418,0.0961480000006
370,0.0305823487248,0.0309305989462,0.905697337564,0.901235930258,0.58337396392,0.560628375061,23.535625,0.108209
380,0.0305803160883,0.030932477283,0.905559387502,0.901346281174,0.58301863808,0.561334641806,24.105912,0.0960389999992
390,0.0305806925482,0.0309299719956,0.905476617464,0.901125579342,0.582297000732,0.559921414538,24.687404,0.102042000001
400,0.0305784126627,0.0309317576012,0.905752517589,0.901566983006,0.584428223844,0.562745098039,25.300787,0.100518999998
410,0.0305769936086,0.0309293693743,0.905614567527,0.90145663209,0.583363780295,0.562040215792,26.0772,0.115567000001
420,0.0305755823343,0.0309282421051,0.905697337564,0.90145663209,0.583779834389,0.562040215792,26.73251,0.100273000001
430,0.0305745469891,0.0309270149267,0.905642157539,0.90145663209,0.583333333333,0.561610211095,27.314569,0.102721
440,0.0305746211495,0.0309294823567,0.905642157539,0.90145663209,0.5831301804,0.561179361179,27.860497,0.106426
450,0.0305738017828,0.0309318527136,0.905669747551,0.901566983006,0.583708754414,0.562315996075,28.464667,0.110963000001
460,0.0305736560129,0.0309279847817,0.905642157539,0.90145663209,0.583333333333,0.561610211095,29.045127,0.109165999999
470,0.0305725137311,0.0309280496491,0.905614567527,0.901566983006,0.582855749299,0.561886051081,29.620336,0.102775
480,0.030571067321,0.030931582515,0.905697337564,0.901677333922,0.58306904123,0.562162162162,30.191254,0.101628000001
490,0.0305696171162,0.0309275808045,0.905642157539,0.901677333922,0.583333333333,0.563021088769,30.761059,0.117088999999
500,0.0305686266956,0.0309281812555,0.905669747551,0.901566983006,0.58350590815,0.562315996075,31.36715,0.100187
510,0.0305680854491,0.0309289895082,0.905586977514,0.90145663209,0.58237734928,0.560747663551,32.037895,0.117185000001
520,0.0305670148865,0.0309283236898,0.905642157539,0.901677333922,0.582926829268,0.562162162162,32.823063,0.102220999998
